date,state,fips,cases,deaths
2021-01-12,Alabama,01,407848,5573
2021-01-12,Alaska,02,50243,216
2021-01-12,Arizona,04,638739,10537
2021-01-12,Arkansas,05,259553,4121
2021-01-12,California,06,2815933,31105
2021-01-12,Colorado,08,366385,5326
2021-01-12,Connecticut,09,217047,6449
2021-01-12,Delaware,10,66446,991
2021-01-12,District of Columbia,11,32423,825
2021-01-12,Florida,12,1503474,23226
2021-01-12,Georgia,13,749417,11297
2021-01-12,Guam,66,8398,125
2021-01-12,Hawaii,15,23570,306
2021-01-12,Idaho,16,151474,1563
2021-01-12,Illinois,17,1043041,19497
2021-01-12,Indiana,18,573505,9104
2021-01-12,Iowa,19,299254,4222
2021-01-12,Kansas,20,250646,3255
2021-01-12,Kentucky,21,312316,3284
2021-01-12,Louisiana,22,352939,7971
2021-01-12,Maine,23,30326,449
2021-01-12,Maryland,24,312534,6367
2021-01-12,Massachusetts,25,442529,13273
2021-01-12,Michigan,26,568523,14286
2021-01-12,Minnesota,27,438935,5792
2021-01-12,Mississippi,28,241957,5284
2021-01-12,Missouri,29,456978,6495
2021-01-12,Montana,30,87179,1067
2021-01-12,Nebraska,31,177883,1847
2021-01-12,Nevada,32,253100,3551
2021-01-12,New Hampshire,33,53148,878
2021-01-12,New Jersey,34,594751,20039
2021-01-12,New Mexico,35,157974,2796
2021-01-12,New York,36,1164819,39588
2021-01-12,North Carolina,37,638330,7687
2021-01-12,North Dakota,38,94976,1363
2021-01-12,Northern Mariana Islands,69,128,2
2021-01-12,Ohio,39,792938,9802
2021-01-12,Oklahoma,40,337457,2804
2021-01-12,Oregon,41,127791,1669
2021-01-12,Pennsylvania,42,739212,18091
2021-01-12,Puerto Rico,72,118042,1645
2021-01-12,Rhode Island,44,101393,1970
2021-01-12,South Carolina,45,359357,5860
2021-01-12,South Dakota,46,103743,1585
2021-01-12,Tennessee,47,649227,7941
2021-01-12,Texas,48,2018685,31017
2021-01-12,Utah,49,309629,1422
2021-01-12,Vermont,50,9247,158
2021-01-12,Virgin Islands,78,2166,24
2021-01-12,Virginia,51,407947,5477
2021-01-12,Washington,53,283363,3869
2021-01-12,West Virginia,54,103203,1634
2021-01-12,Wisconsin,55,555249,5635
2021-01-12,Wyoming,56,48072,522
