date,state,fips,cases,deaths
2021-04-27,Alabama,01,526707,10854
2021-04-27,Alaska,02,67104,330
2021-04-27,Arizona,04,860169,17276
2021-04-27,Arkansas,05,334998,5725
2021-04-27,California,06,3736197,61480
2021-04-27,Colorado,08,508108,6402
2021-04-27,Connecticut,09,337340,8067
2021-04-27,Delaware,10,103603,1617
2021-04-27,District of Columbia,11,47471,1100
2021-04-27,Florida,12,2217360,34957
2021-04-27,Georgia,13,1071593,19407
2021-04-27,Guam,66,8908,137
2021-04-27,Hawaii,15,32397,476
2021-04-27,Idaho,16,187102,2043
2021-04-27,Illinois,17,1329443,24174
2021-04-27,Indiana,18,719613,13293
2021-04-27,Iowa,19,363530,5930
2021-04-27,Kansas,20,310014,5010
2021-04-27,Kentucky,21,445266,6595
2021-04-27,Louisiana,22,456884,10352
2021-04-27,Maine,23,60430,777
2021-04-27,Maryland,24,444678,8688
2021-04-27,Massachusetts,25,684630,17566
2021-04-27,Michigan,26,922873,18552
2021-04-27,Minnesota,27,570596,7169
2021-04-27,Mississippi,28,311159,7188
2021-04-27,Missouri,29,598500,9217
2021-04-27,Montana,30,108402,1566
2021-04-27,Nebraska,31,219090,2364
2021-04-27,Nevada,32,314085,5444
2021-04-27,New Hampshire,33,94203,1294
2021-04-27,New Jersey,34,991010,25460
2021-04-27,New Mexico,35,196999,4041
2021-04-27,New York,36,2035668,51587
2021-04-27,North Carolina,37,970713,12611
2021-04-27,North Dakota,38,107029,1517
2021-04-27,Northern Mariana Islands,69,164,2
2021-04-27,Ohio,39,1067262,19188
2021-04-27,Oklahoma,40,447393,6716
2021-04-27,Oregon,41,182040,2502
2021-04-27,Pennsylvania,42,1144880,26120
2021-04-27,Puerto Rico,72,163652,2279
2021-04-27,Rhode Island,44,147220,2664
2021-04-27,South Carolina,45,575956,9435
2021-04-27,South Dakota,46,122228,1961
2021-04-27,Tennessee,47,829599,12066
2021-04-27,Texas,48,2882526,50196
2021-04-27,Utah,49,396068,2186
2021-04-27,Vermont,50,22675,245
2021-04-27,Virgin Islands,78,3090,27
2021-04-27,Virginia,51,656264,10775
2021-04-27,Washington,53,400386,5510
2021-04-27,West Virginia,54,151848,2662
2021-04-27,Wisconsin,55,658084,7494
2021-04-27,Wyoming,56,57883,707
