date,state,fips,cases,deaths
2020-12-04,Alabama,01,264199,3831
2020-12-04,Alaska,02,35138,135
2020-12-04,Arizona,04,355054,6885
2020-12-04,Arkansas,05,167137,2586
2020-12-04,California,06,1318139,19791
2020-12-04,Colorado,08,252960,3375
2020-12-04,Connecticut,09,127715,5146
2020-12-04,Delaware,10,38398,782
2020-12-04,District of Columbia,11,22480,693
2020-12-04,Florida,12,1039199,18993
2020-12-04,Georgia,13,476181,9443
2020-12-04,Guam,66,7928,114
2020-12-04,Hawaii,15,18373,254
2020-12-04,Idaho,16,108741,1037
2020-12-04,Illinois,17,771696,13808
2020-12-04,Indiana,18,370091,6122
2020-12-04,Iowa,19,241531,2665
2020-12-04,Kansas,20,171513,1786
2020-12-04,Kentucky,21,198506,2216
2020-12-04,Louisiana,22,247177,6548
2020-12-04,Maine,23,12844,224
2020-12-04,Maryland,24,209512,4790
2020-12-04,Massachusetts,25,246398,10910
2020-12-04,Michigan,26,419704,10113
2020-12-04,Minnesota,27,339032,3904
2020-12-04,Mississippi,28,161516,3916
2020-12-04,Missouri,29,330445,4375
2020-12-04,Montana,30,66494,728
2020-12-04,Nebraska,31,136349,1199
2020-12-04,Nevada,32,163065,2276
2020-12-04,New Hampshire,33,23690,552
2020-12-04,New Jersey,34,358498,17255
2020-12-04,New Mexico,35,104935,1706
2020-12-04,New York,36,690143,34409
2020-12-04,North Carolina,37,384165,5505
2020-12-04,North Dakota,38,81955,995
2020-12-04,Northern Mariana Islands,69,106,2
2020-12-04,Ohio,39,456963,6882
2020-12-04,Oklahoma,40,208875,1860
2020-12-04,Oregon,41,81441,1004
2020-12-04,Pennsylvania,42,404699,11189
2020-12-04,Puerto Rico,72,88212,1172
2020-12-04,Rhode Island,44,62137,1413
2020-12-04,South Carolina,45,226013,4496
2020-12-04,South Dakota,46,84398,1064
2020-12-04,Tennessee,47,383995,4822
2020-12-04,Texas,48,1326103,22890
2020-12-04,Utah,49,209258,926
2020-12-04,Vermont,50,4763,77
2020-12-04,Virgin Islands,78,1613,23
2020-12-04,Virginia,51,247380,4160
2020-12-04,Washington,53,182758,3062
2020-12-04,West Virginia,54,52172,799
2020-12-04,Wisconsin,55,432217,3847
2020-12-04,Wyoming,56,35737,257
