date,state,fips,cases,deaths
2020-12-18,Alabama,01,315683,4296
2020-12-18,Alaska,02,43132,176
2020-12-18,Arizona,04,444038,7819
2020-12-18,Arkansas,05,197421,3139
2020-12-18,California,06,1809585,22436
2020-12-18,Colorado,08,305622,4323
2020-12-18,Connecticut,09,162782,5581
2020-12-18,Delaware,10,49109,854
2020-12-18,District of Columbia,11,26104,728
2020-12-18,Florida,12,1181475,20400
2020-12-18,Georgia,13,556615,10009
2020-12-18,Guam,66,8162,120
2020-12-18,Hawaii,15,19937,279
2020-12-18,Idaho,16,128498,1280
2020-12-18,Illinois,17,888478,16206
2020-12-18,Indiana,18,456028,7265
2020-12-18,Iowa,19,264729,3451
2020-12-18,Kansas,20,203646,2341
2020-12-18,Kentucky,21,240345,2618
2020-12-18,Louisiana,22,282434,6994
2020-12-18,Maine,23,18337,281
2020-12-18,Maryland,24,246816,5358
2020-12-18,Massachusetts,25,314926,11610
2020-12-18,Michigan,26,491339,11861
2020-12-18,Minnesota,27,391948,4782
2020-12-18,Mississippi,28,190411,4354
2020-12-18,Missouri,29,382181,5170
2020-12-18,Montana,30,76056,855
2020-12-18,Nebraska,31,155068,1490
2020-12-18,Nevada,32,200032,2728
2020-12-18,New Hampshire,33,34960,638
2020-12-18,New Jersey,34,425134,18124
2020-12-18,New Mexico,35,127500,2128
2020-12-18,New York,36,832033,35775
2020-12-18,North Carolina,37,468195,6172
2020-12-18,North Dakota,38,89563,1231
2020-12-18,Northern Mariana Islands,69,115,2
2020-12-18,Ohio,39,605862,7967
2020-12-18,Oklahoma,40,251760,2161
2020-12-18,Oregon,41,100309,1306
2020-12-18,Pennsylvania,42,544417,13664
2020-12-18,Puerto Rico,72,99747,1333
2020-12-18,Rhode Island,44,77812,1625
2020-12-18,South Carolina,45,267076,4872
2020-12-18,South Dakota,46,93772,1330
2020-12-18,Tennessee,47,490304,5897
2020-12-18,Texas,48,1571925,25608
2020-12-18,Utah,49,246562,1140
2020-12-18,Vermont,50,6243,107
2020-12-18,Virgin Islands,78,1900,23
2020-12-18,Virginia,51,299388,4598
2020-12-18,Washington,53,224594,3168
2020-12-18,West Virginia,54,69751,1091
2020-12-18,Wisconsin,55,486364,4635
2020-12-18,Wyoming,56,41359,351
