date,state,fips,cases,deaths
2021-02-20,Alabama,01,485986,9590
2021-02-20,Alaska,02,56979,278
2021-02-20,Arizona,04,807163,15480
2021-02-20,Arkansas,05,315230,5348
2021-02-20,California,06,3526828,49111
2021-02-20,Colorado,08,422240,5984
2021-02-20,Connecticut,09,273101,7523
2021-02-20,Delaware,10,84531,1366
2021-02-20,District of Columbia,11,39553,994
2021-02-20,Florida,12,1863699,29812
2021-02-20,Georgia,13,958998,16233
2021-02-20,Guam,66,8685,131
2021-02-20,Hawaii,15,27011,427
2021-02-20,Idaho,16,169229,1829
2021-02-20,Illinois,17,1175781,22426
2021-02-20,Indiana,18,657848,12336
2021-02-20,Iowa,19,332225,5336
2021-02-20,Kansas,20,294010,4614
2021-02-20,Kentucky,21,400011,4585
2021-02-20,Louisiana,22,422287,9440
2021-02-20,Maine,23,43367,658
2021-02-20,Maryland,24,375919,7697
2021-02-20,Massachusetts,25,567764,15779
2021-02-20,Michigan,26,636167,16332
2021-02-20,Minnesota,27,478225,6491
2021-02-20,Mississippi,28,290242,6553
2021-02-20,Missouri,29,512753,8151
2021-02-20,Montana,30,98681,1342
2021-02-20,Nebraska,31,199162,2169
2021-02-20,Nevada,32,290746,4870
2021-02-20,New Hampshire,33,73161,1153
2021-02-20,New Jersey,34,764374,22834
2021-02-20,New Mexico,35,182475,3612
2021-02-20,New York,36,1585692,46233
2021-02-20,North Carolina,37,844520,10930
2021-02-20,North Dakota,38,99258,1467
2021-02-20,Northern Mariana Islands,69,135,2
2021-02-20,Ohio,39,952306,16749
2021-02-20,Oklahoma,40,418318,4155
2021-02-20,Oregon,41,152711,2159
2021-02-20,Pennsylvania,42,916378,23615
2021-02-20,Puerto Rico,72,132450,1957
2021-02-20,Rhode Island,44,123145,2376
2021-02-20,South Carolina,45,501277,8256
2021-02-20,South Dakota,46,111165,1859
2021-02-20,Tennessee,47,750628,11022
2021-02-20,Texas,48,2593823,42202
2021-02-20,Utah,49,366034,1842
2021-02-20,Vermont,50,14359,196
2021-02-20,Virgin Islands,78,2575,25
2021-02-20,Virginia,51,561812,7197
2021-02-20,Washington,53,336819,4886
2021-02-20,West Virginia,54,129364,2254
2021-02-20,Wisconsin,55,611789,6875
2021-02-20,Wyoming,56,53683,662
