date,state,fips,cases,deaths
2021-02-13,Alabama,01,479856,9242
2021-02-13,Alaska,02,56008,271
2021-02-13,Arizona,04,796094,14957
2021-02-13,Arkansas,05,312562,5252
2021-02-13,California,06,3479029,46865
2021-02-13,Colorado,08,415261,5913
2021-02-13,Connecticut,09,267337,7381
2021-02-13,Delaware,10,82672,1282
2021-02-13,District of Columbia,11,38796,979
2021-02-13,Florida,12,1821929,28682
2021-02-13,Georgia,13,938577,15377
2021-02-13,Guam,66,8661,131
2021-02-13,Hawaii,15,26729,422
2021-02-13,Idaho,16,167566,1805
2021-02-13,Illinois,17,1163232,22087
2021-02-13,Indiana,18,650842,12149
2021-02-13,Iowa,19,329039,5236
2021-02-13,Kansas,20,289210,4364
2021-02-13,Kentucky,21,391449,4441
2021-02-13,Louisiana,22,418585,9276
2021-02-13,Maine,23,42419,647
2021-02-13,Maryland,24,370316,7536
2021-02-13,Massachusetts,25,555895,15424
2021-02-13,Michigan,26,628912,16108
2021-02-13,Minnesota,27,472859,6437
2021-02-13,Mississippi,28,286343,6461
2021-02-13,Missouri,29,508229,7870
2021-02-13,Montana,30,97338,1328
2021-02-13,Nebraska,31,197449,2123
2021-02-13,Nevada,32,287884,4695
2021-02-13,New Hampshire,33,70505,1130
2021-02-13,New Jersey,34,743819,22440
2021-02-13,New Mexico,35,180289,3518
2021-02-13,New York,36,1531797,45295
2021-02-13,North Carolina,37,822781,10482
2021-02-13,North Dakota,38,98581,1461
2021-02-13,Northern Mariana Islands,69,134,2
2021-02-13,Ohio,39,937541,16340
2021-02-13,Oklahoma,40,412276,3994
2021-02-13,Oregon,41,150034,2137
2021-02-13,Pennsylvania,42,897038,23114
2021-02-13,Puerto Rico,72,130928,1915
2021-02-13,Rhode Island,44,120821,2290
2021-02-13,South Carolina,45,483140,7911
2021-02-13,South Dakota,46,110205,1838
2021-02-13,Tennessee,47,741816,10811
2021-02-13,Texas,48,2564337,41320
2021-02-13,Utah,49,360584,1791
2021-02-13,Vermont,50,13561,189
2021-02-13,Virgin Islands,78,2525,25
2021-02-13,Virginia,51,547424,6996
2021-02-13,Washington,53,331033,4739
2021-02-13,West Virginia,54,127282,2201
2021-02-13,Wisconsin,55,606651,6747
2021-02-13,Wyoming,56,53086,647
