date,state,fips,cases,deaths
2021-02-02,Alabama,01,462938,7894
2021-02-02,Alaska,02,54223,269
2021-02-02,Arizona,04,766445,13415
2021-02-02,Arkansas,05,298004,4939
2021-02-02,California,06,3350293,41653
2021-02-02,Colorado,08,400383,5747
2021-02-02,Connecticut,09,256522,7133
2021-02-02,Delaware,10,78696,1108
2021-02-02,District of Columbia,11,37138,921
2021-02-02,Florida,12,1737632,26821
2021-02-02,Georgia,13,893441,14024
2021-02-02,Guam,66,8579,130
2021-02-02,Hawaii,15,25932,407
2021-02-02,Idaho,16,163781,1743
2021-02-02,Illinois,17,1133691,21336
2021-02-02,Indiana,18,633043,10054
2021-02-02,Iowa,19,321274,4919
2021-02-02,Kansas,20,279734,3809
2021-02-02,Kentucky,21,370943,4028
2021-02-02,Louisiana,22,404194,8953
2021-02-02,Maine,23,39960,618
2021-02-02,Maryland,24,356717,7188
2021-02-02,Massachusetts,25,528662,14652
2021-02-02,Michigan,26,612690,15599
2021-02-02,Minnesota,27,463200,6278
2021-02-02,Mississippi,28,276531,6132
2021-02-02,Missouri,29,496481,7410
2021-02-02,Montana,30,94460,1250
2021-02-02,Nebraska,31,191678,2022
2021-02-02,Nevada,32,280038,4328
2021-02-02,New Hampshire,33,66384,1066
2021-02-02,New Jersey,34,703496,21584
2021-02-02,New Mexico,35,174982,3312
2021-02-02,New York,36,1437045,43524
2021-02-02,North Carolina,37,769034,9477
2021-02-02,North Dakota,38,97823,1447
2021-02-02,Northern Mariana Islands,69,133,2
2021-02-02,Ohio,39,902736,11339
2021-02-02,Oklahoma,40,392164,3602
2021-02-02,Oregon,41,143978,2001
2021-02-02,Pennsylvania,42,856214,21866
2021-02-02,Puerto Rico,72,128141,1846
2021-02-02,Rhode Island,44,116191,2186
2021-02-02,South Carolina,45,447904,7318
2021-02-02,South Dakota,46,108431,1779
2021-02-02,Tennessee,47,717472,9806
2021-02-02,Texas,48,2432691,37760
2021-02-02,Utah,49,348409,1687
2021-02-02,Vermont,50,12196,176
2021-02-02,Virgin Islands,78,2426,24
2021-02-02,Virginia,51,510380,6517
2021-02-02,Washington,53,318967,4402
2021-02-02,West Virginia,54,121935,2031
2021-02-02,Wisconsin,55,594217,6485
2021-02-02,Wyoming,56,52128,624
