date,state,fips,cases,deaths
2021-02-17,Alabama,01,483167,9346
2021-02-17,Alaska,02,56559,277
2021-02-17,Arizona,04,801741,15084
2021-02-17,Arkansas,05,314192,5313
2021-02-17,California,06,3505032,47902
2021-02-17,Colorado,08,418822,5945
2021-02-17,Connecticut,09,271356,7476
2021-02-17,Delaware,10,83581,1316
2021-02-17,District of Columbia,11,39180,985
2021-02-17,Florida,12,1844619,29310
2021-02-17,Georgia,13,948719,15779
2021-02-17,Guam,66,8672,131
2021-02-17,Hawaii,15,26846,424
2021-02-17,Idaho,16,168503,1819
2021-02-17,Illinois,17,1169747,22224
2021-02-17,Indiana,18,654636,12250
2021-02-17,Iowa,19,330906,5306
2021-02-17,Kansas,20,291868,4521
2021-02-17,Kentucky,21,395766,4511
2021-02-17,Louisiana,22,421018,9391
2021-02-17,Maine,23,42872,654
2021-02-17,Maryland,24,373161,7630
2021-02-17,Massachusetts,25,561936,15623
2021-02-17,Michigan,26,632728,16151
2021-02-17,Minnesota,27,475447,6458
2021-02-17,Mississippi,28,289398,6524
2021-02-17,Missouri,29,510705,7929
2021-02-17,Montana,30,97995,1335
2021-02-17,Nebraska,31,198215,2146
2021-02-17,Nevada,32,289478,4776
2021-02-17,New Hampshire,33,71965,1148
2021-02-17,New Jersey,34,755174,22589
2021-02-17,New Mexico,35,181332,3564
2021-02-17,New York,36,1559299,45807
2021-02-17,North Carolina,37,834056,10712
2021-02-17,North Dakota,38,98931,1461
2021-02-17,Northern Mariana Islands,69,135,2
2021-02-17,Ohio,39,945107,16513
2021-02-17,Oklahoma,40,415858,4089
2021-02-17,Oregon,41,151257,2149
2021-02-17,Pennsylvania,42,907736,23360
2021-02-17,Puerto Rico,72,132043,1930
2021-02-17,Rhode Island,44,122440,2352
2021-02-17,South Carolina,45,492369,8117
2021-02-17,South Dakota,46,110685,1844
2021-02-17,Tennessee,47,747117,10892
2021-02-17,Texas,48,2579959,41650
2021-02-17,Utah,49,363248,1806
2021-02-17,Vermont,50,13996,191
2021-02-17,Virgin Islands,78,2545,25
2021-02-17,Virginia,51,555592,7075
2021-02-17,Washington,53,334284,4824
2021-02-17,West Virginia,54,128405,2225
2021-02-17,Wisconsin,55,609192,6803
2021-02-17,Wyoming,56,53450,662
