date,state,fips,cases,deaths
2020-12-28,Alabama,01,347897,4712
2020-12-28,Alaska,02,45674,192
2020-12-28,Arizona,04,504616,8469
2020-12-28,Arkansas,05,216528,3537
2020-12-28,California,06,2208953,24529
2020-12-28,Colorado,08,328249,4699
2020-12-28,Connecticut,09,181200,5904
2020-12-28,Delaware,10,55488,898
2020-12-28,District of Columbia,11,28342,771
2020-12-28,Florida,12,1280169,21307
2020-12-28,Georgia,13,614716,10363
2020-12-28,Guam,66,8250,122
2020-12-28,Hawaii,15,21109,283
2020-12-28,Idaho,16,137449,1381
2020-12-28,Illinois,17,944402,17476
2020-12-28,Indiana,18,499256,7886
2020-12-28,Iowa,19,276649,3745
2020-12-28,Kansas,20,219095,2548
2020-12-28,Kentucky,21,261009,2871
2020-12-28,Louisiana,22,300539,7336
2020-12-28,Maine,23,22319,326
2020-12-28,Maryland,24,269442,5740
2020-12-28,Massachusetts,25,356934,12158
2020-12-28,Michigan,26,519291,12744
2020-12-28,Minnesota,27,410197,5219
2020-12-28,Mississippi,28,208089,4634
2020-12-28,Missouri,29,407193,5668
2020-12-28,Montana,30,80080,927
2020-12-28,Nebraska,31,163197,1614
2020-12-28,Nevada,32,218666,2973
2020-12-28,New Hampshire,33,41670,715
2020-12-28,New Jersey,34,465910,18651
2020-12-28,New Mexico,35,138659,2384
2020-12-28,New York,36,938710,37118
2020-12-28,North Carolina,37,521990,6601
2020-12-28,North Dakota,38,91565,1277
2020-12-28,Northern Mariana Islands,69,122,2
2020-12-28,Ohio,39,675044,8571
2020-12-28,Oklahoma,40,282587,2383
2020-12-28,Oregon,41,110303,1438
2020-12-28,Pennsylvania,42,619425,15114
2020-12-28,Puerto Rico,72,107273,1456
2020-12-28,Rhode Island,44,85602,1742
2020-12-28,South Carolina,45,298050,5173
2020-12-28,South Dakota,46,97658,1446
2020-12-28,Tennessee,47,552794,6524
2020-12-28,Texas,48,1711986,27245
2020-12-28,Utah,49,266590,1223
2020-12-28,Vermont,50,7120,129
2020-12-28,Virgin Islands,78,1979,23
2020-12-28,Virginia,51,336175,4861
2020-12-28,Washington,53,243547,3300
2020-12-28,West Virginia,54,81436,1263
2020-12-28,Wisconsin,55,510137,5065
2020-12-28,Wyoming,56,43704,405
