date,state,fips,cases,deaths
2021-01-25,Alabama,01,443009,6662
2021-01-25,Alaska,02,53061,250
2021-01-25,Arizona,04,728231,12239
2021-01-25,Arkansas,05,284702,4650
2021-01-25,California,06,3212488,37499
2021-01-25,Colorado,08,389227,5602
2021-01-25,Connecticut,09,243632,6911
2021-01-25,Delaware,10,75191,1049
2021-01-25,District of Columbia,11,35505,879
2021-01-25,Florida,12,1658161,25445
2021-01-25,Georgia,13,847036,12890
2021-01-25,Guam,66,8523,130
2021-01-25,Hawaii,15,25209,339
2021-01-25,Idaho,16,160182,1687
2021-01-25,Illinois,17,1107388,20744
2021-01-25,Indiana,18,616310,9728
2021-01-25,Iowa,19,313907,4488
2021-01-25,Kansas,20,272220,3622
2021-01-25,Kentucky,21,351462,3730
2021-01-25,Louisiana,22,385942,8590
2021-01-25,Maine,23,37046,547
2021-01-25,Maryland,24,343353,6900
2021-01-25,Massachusetts,25,503688,14178
2021-01-25,Michigan,26,598449,15208
2021-01-25,Minnesota,27,455851,6166
2021-01-25,Mississippi,28,265146,5777
2021-01-25,Missouri,29,483906,6968
2021-01-25,Montana,30,91905,1152
2021-01-25,Nebraska,31,187993,1972
2021-01-25,Nevada,32,272019,4032
2021-01-25,New Hampshire,33,62768,990
2021-01-25,New Jersey,34,666951,20972
2021-01-25,New Mexico,35,169696,3159
2021-01-25,New York,36,1347924,42090
2021-01-25,North Carolina,37,725176,8777
2021-01-25,North Dakota,38,96899,1436
2021-01-25,Northern Mariana Islands,69,129,2
2021-01-25,Ohio,39,868656,10768
2021-01-25,Oklahoma,40,374853,3293
2021-01-25,Oregon,41,138587,1892
2021-01-25,Pennsylvania,42,813665,20664
2021-01-25,Puerto Rico,72,125211,1778
2021-01-25,Rhode Island,44,111754,2110
2021-01-25,South Carolina,45,421417,6552
2021-01-25,South Dakota,46,107180,1705
2021-01-25,Tennessee,47,695935,8776
2021-01-25,Texas,48,2270391,35236
2021-01-25,Utah,49,337264,1599
2021-01-25,Vermont,50,11165,171
2021-01-25,Virgin Islands,78,2350,24
2021-01-25,Virginia,51,478619,6081
2021-01-25,Washington,53,306489,4221
2021-01-25,West Virginia,54,115839,1899
2021-01-25,Wisconsin,55,582477,6203
2021-01-25,Wyoming,56,51062,571
