date,state,fips,cases,deaths
2020-12-08,Alabama,01,276665,3942
2020-12-08,Alaska,02,37923,139
2020-12-08,Arizona,04,379662,6985
2020-12-08,Arkansas,05,174325,2752
2020-12-08,California,06,1425432,20238
2020-12-08,Colorado,08,270381,3508
2020-12-08,Connecticut,09,138258,5242
2020-12-08,Delaware,10,41464,803
2020-12-08,District of Columbia,11,23589,701
2020-12-08,Florida,12,1073762,19377
2020-12-08,Georgia,13,493558,9582
2020-12-08,Guam,66,7995,114
2020-12-08,Hawaii,15,18712,260
2020-12-08,Idaho,16,114411,1081
2020-12-08,Illinois,17,805794,14392
2020-12-08,Indiana,18,395449,6410
2020-12-08,Iowa,19,246237,2915
2020-12-08,Kansas,20,177780,1856
2020-12-08,Kentucky,21,210232,2328
2020-12-08,Louisiana,22,254562,6652
2020-12-08,Maine,23,14049,239
2020-12-08,Maryland,24,220279,4916
2020-12-08,Massachusetts,25,263447,11076
2020-12-08,Michigan,26,442504,10620
2020-12-08,Minnesota,27,359262,4086
2020-12-08,Mississippi,28,167926,4017
2020-12-08,Missouri,29,346161,4594
2020-12-08,Montana,30,69465,763
2020-12-08,Nebraska,31,142718,1288
2020-12-08,Nevada,32,174050,2368
2020-12-08,New Hampshire,33,26623,566
2020-12-08,New Jersey,34,378891,17426
2020-12-08,New Mexico,35,111191,1789
2020-12-08,New York,36,728010,34723
2020-12-08,North Carolina,37,404520,5642
2020-12-08,North Dakota,38,85688,1064
2020-12-08,Northern Mariana Islands,69,111,2
2020-12-08,Ohio,39,510018,7103
2020-12-08,Oklahoma,40,220686,1922
2020-12-08,Oregon,41,87082,1082
2020-12-08,Pennsylvania,42,442528,11592
2020-12-08,Puerto Rico,72,91931,1205
2020-12-08,Rhode Island,44,67067,1470
2020-12-08,South Carolina,45,236954,4585
2020-12-08,South Dakota,46,87038,1111
2020-12-08,Tennessee,47,405149,5051
2020-12-08,Texas,48,1375272,23439
2020-12-08,Utah,49,219971,972
2020-12-08,Vermont,50,5180,85
2020-12-08,Virgin Islands,78,1680,23
2020-12-08,Virginia,51,262730,4260
2020-12-08,Washington,53,194788,3102
2020-12-08,West Virginia,54,57060,870
2020-12-08,Wisconsin,55,448009,4059
2020-12-08,Wyoming,56,37475,280
