date,state,fips,cases,deaths
2020-12-10,Alabama,01,284922,4034
2020-12-10,Alaska,02,39146,148
2020-12-10,Arizona,04,390047,7173
2020-12-10,Arkansas,05,178854,2820
2020-12-10,California,06,1491053,20636
2020-12-10,Colorado,08,278916,3795
2020-12-10,Connecticut,09,142979,5327
2020-12-10,Delaware,10,43036,806
2020-12-10,District of Columbia,11,24098,708
2020-12-10,Florida,12,1094689,19590
2020-12-10,Georgia,13,506802,9683
2020-12-10,Guam,66,8021,116
2020-12-10,Hawaii,15,18901,266
2020-12-10,Idaho,16,118352,1145
2020-12-10,Illinois,17,825136,14852
2020-12-10,Indiana,18,407755,6603
2020-12-10,Iowa,19,251027,3116
2020-12-10,Kansas,20,183750,1941
2020-12-10,Kentucky,21,217112,2387
2020-12-10,Louisiana,22,261329,6724
2020-12-10,Maine,23,14861,246
2020-12-10,Maryland,24,226173,5012
2020-12-10,Massachusetts,25,274781,11209
2020-12-10,Michigan,26,454180,10895
2020-12-10,Minnesota,27,367277,4257
2020-12-10,Mississippi,28,172955,4083
2020-12-10,Missouri,29,353082,4690
2020-12-10,Montana,30,70954,786
2020-12-10,Nebraska,31,145819,1348
2020-12-10,Nevada,32,179409,2448
2020-12-10,New Hampshire,33,28273,584
2020-12-10,New Jersey,34,388474,17608
2020-12-10,New Mexico,35,114731,1846
2020-12-10,New York,36,749204,34884
2020-12-10,North Carolina,37,417951,5752
2020-12-10,North Dakota,38,86713,1109
2020-12-10,Northern Mariana Islands,69,113,2
2020-12-10,Ohio,39,531850,7298
2020-12-10,Oklahoma,40,225453,1980
2020-12-10,Oregon,41,89838,1124
2020-12-10,Pennsylvania,42,463175,12066
2020-12-10,Puerto Rico,72,93073,1238
2020-12-10,Rhode Island,44,69247,1498
2020-12-10,South Carolina,45,241686,4627
2020-12-10,South Dakota,46,88727,1177
2020-12-10,Tennessee,47,418902,5183
2020-12-10,Texas,48,1403687,23967
2020-12-10,Utah,49,225946,1016
2020-12-10,Vermont,50,5413,89
2020-12-10,Virgin Islands,78,1733,23
2020-12-10,Virginia,51,271043,4335
2020-12-10,Washington,53,201179,3075
2020-12-10,West Virginia,54,59695,921
2020-12-10,Wisconsin,55,456889,4216
2020-12-10,Wyoming,56,38223,299
