date,state,fips,cases,deaths
2021-01-23,Alabama,01,439442,6657
2021-01-23,Alaska,02,52820,250
2021-01-23,Arizona,04,717593,12170
2021-01-23,Arkansas,05,282995,4563
2021-01-23,California,06,3163932,36818
2021-01-23,Colorado,08,386432,5561
2021-01-23,Connecticut,09,237815,6819
2021-01-23,Delaware,10,73915,1036
2021-01-23,District of Columbia,11,35077,870
2021-01-23,Florida,12,1639906,25163
2021-01-23,Georgia,13,838057,12834
2021-01-23,Guam,66,8516,129
2021-01-23,Hawaii,15,24950,333
2021-01-23,Idaho,16,159406,1670
2021-01-23,Illinois,17,1101037,20645
2021-01-23,Indiana,18,611600,9693
2021-01-23,Iowa,19,312625,4486
2021-01-23,Kansas,20,269611,3598
2021-01-23,Kentucky,21,348040,3657
2021-01-23,Louisiana,22,380255,8483
2021-01-23,Maine,23,36598,544
2021-01-23,Maryland,24,339482,6837
2021-01-23,Massachusetts,25,496093,14064
2021-01-23,Michigan,26,595320,15170
2021-01-23,Minnesota,27,453876,6131
2021-01-23,Mississippi,28,263023,5752
2021-01-23,Missouri,29,480183,6949
2021-01-23,Montana,30,91448,1142
2021-01-23,Nebraska,31,187135,1954
2021-01-23,Nevada,32,269928,4017
2021-01-23,New Hampshire,33,61576,981
2021-01-23,New Jersey,34,657536,20934
2021-01-23,New Mexico,35,168579,3117
2021-01-23,New York,36,1323569,41694
2021-01-23,North Carolina,37,715283,8623
2021-01-23,North Dakota,38,96745,1436
2021-01-23,Northern Mariana Islands,69,129,2
2021-01-23,Ohio,39,859841,10680
2021-01-23,Oklahoma,40,370149,3231
2021-01-23,Oregon,41,137600,1882
2021-01-23,Pennsylvania,42,805272,20526
2021-01-23,Puerto Rico,72,123688,1771
2021-01-23,Rhode Island,44,109735,2083
2021-01-23,South Carolina,45,413789,6479
2021-01-23,South Dakota,46,106963,1696
2021-01-23,Tennessee,47,692048,8736
2021-01-23,Texas,48,2242145,34859
2021-01-23,Utah,49,334889,1582
2021-01-23,Vermont,50,10908,170
2021-01-23,Virgin Islands,78,2341,24
2021-01-23,Virginia,51,468655,6079
2021-01-23,Washington,53,304107,4182
2021-01-23,West Virginia,54,114752,1872
2021-01-23,Wisconsin,55,580003,6187
2021-01-23,Wyoming,56,50583,571
