date,state,fips,cases,deaths
2021-01-09,Alabama,01,399150,5299
2021-01-09,Alaska,02,49681,215
2021-01-09,Arizona,04,611900,10083
2021-01-09,Arkansas,05,251746,4010
2021-01-09,California,06,2687085,29699
2021-01-09,Colorado,08,360857,5262
2021-01-09,Connecticut,09,205994,6324
2021-01-09,Delaware,10,64475,969
2021-01-09,District of Columbia,11,31457,813
2021-01-09,Florida,12,1464689,22803
2021-01-09,Georgia,13,724317,11096
2021-01-09,Guam,66,8373,125
2021-01-09,Hawaii,15,23122,305
2021-01-09,Idaho,16,149316,1530
2021-01-09,Illinois,17,1026639,19212
2021-01-09,Indiana,18,561579,8966
2021-01-09,Iowa,19,296171,4127
2021-01-09,Kansas,20,245521,3148
2021-01-09,Kentucky,21,303769,3214
2021-01-09,Louisiana,22,341431,7833
2021-01-09,Maine,23,29019,432
2021-01-09,Maryland,24,303535,6246
2021-01-09,Massachusetts,25,427135,13074
2021-01-09,Michigan,26,560419,14134
2021-01-09,Minnesota,27,434481,5731
2021-01-09,Mississippi,28,236868,5146
2021-01-09,Missouri,29,448586,6309
2021-01-09,Montana,30,86116,1054
2021-01-09,Nebraska,31,175842,1800
2021-01-09,Nevada,32,246659,3457
2021-01-09,New Hampshire,33,50871,862
2021-01-09,New Jersey,34,579182,19854
2021-01-09,New Mexico,35,154954,2734
2021-01-09,New York,36,1119541,39041
2021-01-09,North Carolina,37,614715,7468
2021-01-09,North Dakota,38,94566,1360
2021-01-09,Northern Mariana Islands,69,125,2
2021-01-09,Ohio,39,770977,9599
2021-01-09,Oklahoma,40,324875,2738
2021-01-09,Oregon,41,124476,1607
2021-01-09,Pennsylvania,42,718642,17681
2021-01-09,Puerto Rico,72,116245,1616
2021-01-09,Rhode Island,44,97614,1916
2021-01-09,South Carolina,45,350084,5758
2021-01-09,South Dakota,46,102901,1570
2021-01-09,Tennessee,47,634222,7634
2021-01-09,Texas,48,1953816,30441
2021-01-09,Utah,49,303723,1392
2021-01-09,Vermont,50,8790,156
2021-01-09,Virgin Islands,78,2042,23
2021-01-09,Virginia,51,393715,5381
2021-01-09,Washington,53,275832,3775
2021-01-09,West Virginia,54,99778,1570
2021-01-09,Wisconsin,55,548134,5568
2021-01-09,Wyoming,56,46719,489
