date,state,fips,cases,deaths
2021-02-15,Alabama,01,481605,9244
2021-02-15,Alaska,02,56008,271
2021-02-15,Arizona,04,798845,14978
2021-02-15,Arkansas,05,313348,5275
2021-02-15,California,06,3489996,47115
2021-02-15,Colorado,08,416905,5924
2021-02-15,Connecticut,09,270242,7447
2021-02-15,Delaware,10,83239,1283
2021-02-15,District of Columbia,11,39001,980
2021-02-15,Florida,12,1830980,28933
2021-02-15,Georgia,13,942484,15451
2021-02-15,Guam,66,8668,131
2021-02-15,Hawaii,15,26803,423
2021-02-15,Idaho,16,167566,1805
2021-02-15,Illinois,17,1166098,22166
2021-02-15,Indiana,18,652836,12191
2021-02-15,Iowa,19,329726,5237
2021-02-15,Kansas,20,290510,4406
2021-02-15,Kentucky,21,393955,4464
2021-02-15,Louisiana,22,420394,9325
2021-02-15,Maine,23,42677,649
2021-02-15,Maryland,24,371885,7580
2021-02-15,Massachusetts,25,559350,15517
2021-02-15,Michigan,26,630248,16119
2021-02-15,Minnesota,27,474237,6446
2021-02-15,Mississippi,28,287980,6464
2021-02-15,Missouri,29,509031,7879
2021-02-15,Montana,30,97575,1329
2021-02-15,Nebraska,31,197761,2124
2021-02-15,Nevada,32,288777,4722
2021-02-15,New Hampshire,33,71017,1135
2021-02-15,New Jersey,34,747432,22466
2021-02-15,New Mexico,35,180761,3540
2021-02-15,New York,36,1546665,45552
2021-02-15,North Carolina,37,828771,10545
2021-02-15,North Dakota,38,98673,1461
2021-02-15,Northern Mariana Islands,69,134,2
2021-02-15,Ohio,39,941265,16394
2021-02-15,Oklahoma,40,414272,4041
2021-02-15,Oregon,41,150464,2137
2021-02-15,Pennsylvania,42,901245,23157
2021-02-15,Puerto Rico,72,131452,1920
2021-02-15,Rhode Island,44,121787,2334
2021-02-15,South Carolina,45,489018,8034
2021-02-15,South Dakota,46,110376,1844
2021-02-15,Tennessee,47,745150,10846
2021-02-15,Texas,48,2571789,41484
2021-02-15,Utah,49,361756,1796
2021-02-15,Vermont,50,13862,190
2021-02-15,Virgin Islands,78,2542,25
2021-02-15,Virginia,51,551538,7016
2021-02-15,Washington,53,331305,4739
2021-02-15,West Virginia,54,127889,2212
2021-02-15,Wisconsin,55,607639,6753
2021-02-15,Wyoming,56,53136,647
