date,state,fips,cases,deaths
2021-01-19,Alabama,01,426543,6126
2021-01-19,Alaska,02,51914,221
2021-01-19,Arizona,04,686028,11266
2021-01-19,Arkansas,05,273594,4386
2021-01-19,California,06,3071119,34390
2021-01-19,Colorado,08,379999,5473
2021-01-19,Connecticut,09,232219,6682
2021-01-19,Delaware,10,71311,1021
2021-01-19,District of Columbia,11,34259,861
2021-01-19,Florida,12,1589089,24435
2021-01-19,Georgia,13,804508,12179
2021-01-19,Guam,66,8484,129
2021-01-19,Hawaii,15,24483,321
2021-01-19,Idaho,16,157069,1639
2021-01-19,Illinois,17,1079307,20154
2021-01-19,Indiana,18,598494,9466
2021-01-19,Iowa,19,307302,4332
2021-01-19,Kansas,20,262727,3526
2021-01-19,Kentucky,21,334347,3489
2021-01-19,Louisiana,22,372089,8324
2021-01-19,Maine,23,34262,519
2021-01-19,Maryland,24,330390,6650
2021-01-19,Massachusetts,25,476526,13749
2021-01-19,Michigan,26,586204,14724
2021-01-19,Minnesota,27,448336,6013
2021-01-19,Mississippi,28,255125,5574
2021-01-19,Missouri,29,471743,6672
2021-01-19,Montana,30,89952,1093
2021-01-19,Nebraska,31,182852,1902
2021-01-19,Nevada,32,264236,3794
2021-01-19,New Hampshire,33,58709,938
2021-01-19,New Jersey,34,635701,20512
2021-01-19,New Mexico,35,164954,2977
2021-01-19,New York,36,1268949,40933
2021-01-19,North Carolina,37,684497,8196
2021-01-19,North Dakota,38,96093,1408
2021-01-19,Northern Mariana Islands,69,129,2
2021-01-19,Ohio,39,836055,10336
2021-01-19,Oklahoma,40,358374,3037
2021-01-19,Oregon,41,134468,1816
2021-01-19,Pennsylvania,42,783355,19467
2021-01-19,Puerto Rico,72,121988,1703
2021-01-19,Rhode Island,44,107066,2045
2021-01-19,South Carolina,45,394318,6259
2021-01-19,South Dakota,46,105786,1667
2021-01-19,Tennessee,47,677425,8391
2021-01-19,Texas,48,2160456,33176
2021-01-19,Utah,49,326221,1507
2021-01-19,Vermont,50,10321,163
2021-01-19,Virgin Islands,78,2283,24
2021-01-19,Virginia,51,451076,5798
2021-01-19,Washington,53,296519,4020
2021-01-19,West Virginia,54,110820,1815
2021-01-19,Wisconsin,55,571268,5974
2021-01-19,Wyoming,56,49922,550
