date,state,fips,cases,deaths
2021-01-31,Alabama,01,459639,7688
2021-01-31,Alaska,02,53985,253
2021-01-31,Arizona,04,758576,13120
2021-01-31,Arkansas,05,295268,4868
2021-01-31,California,06,3323613,40928
2021-01-31,Colorado,08,397138,5711
2021-01-31,Connecticut,09,250023,7046
2021-01-31,Delaware,10,78071,1090
2021-01-31,District of Columbia,11,36872,913
2021-01-31,Florida,12,1721369,26478
2021-01-31,Georgia,13,885249,13778
2021-01-31,Guam,66,8556,130
2021-01-31,Hawaii,15,25786,407
2021-01-31,Idaho,16,162762,1727
2021-01-31,Illinois,17,1128505,21242
2021-01-31,Indiana,18,629793,9974
2021-01-31,Iowa,19,319408,4901
2021-01-31,Kansas,20,277633,3779
2021-01-31,Kentucky,21,366857,3977
2021-01-31,Louisiana,22,400626,8859
2021-01-31,Maine,23,39324,590
2021-01-31,Maryland,24,354649,7127
2021-01-31,Massachusetts,25,524025,14577
2021-01-31,Michigan,26,608600,15516
2021-01-31,Minnesota,27,461875,6268
2021-01-31,Mississippi,28,275001,6045
2021-01-31,Missouri,29,493431,7176
2021-01-31,Montana,30,93961,1234
2021-01-31,Nebraska,31,190891,2011
2021-01-31,Nevada,32,278460,4271
2021-01-31,New Hampshire,33,65695,1057
2021-01-31,New Jersey,34,696831,21484
2021-01-31,New Mexico,35,174064,3285
2021-01-31,New York,36,1420164,43178
2021-01-31,North Carolina,37,759955,9381
2021-01-31,North Dakota,38,97655,1447
2021-01-31,Northern Mariana Islands,69,131,2
2021-01-31,Ohio,39,895792,11178
2021-01-31,Oklahoma,40,389472,3547
2021-01-31,Oregon,41,142417,1972
2021-01-31,Pennsylvania,42,848244,21715
2021-01-31,Puerto Rico,72,127239,1829
2021-01-31,Rhode Island,44,114438,2154
2021-01-31,South Carolina,45,443386,7042
2021-01-31,South Dakota,46,108250,1778
2021-01-31,Tennessee,47,713290,9557
2021-01-31,Texas,48,2375218,37242
2021-01-31,Utah,49,346624,1665
2021-01-31,Vermont,50,11965,174
2021-01-31,Virgin Islands,78,2398,24
2021-01-31,Virginia,51,504779,6464
2021-01-31,Washington,53,315769,4369
2021-01-31,West Virginia,54,121001,2024
2021-01-31,Wisconsin,55,592140,6437
2021-01-31,Wyoming,56,51912,596
