date,state,fips,cases,deaths
2021-01-24,Alabama,01,441170,6660
2021-01-24,Alaska,02,52982,250
2021-01-24,Arizona,04,722574,12238
2021-01-24,Arkansas,05,284066,4606
2021-01-24,California,06,3185612,37118
2021-01-24,Colorado,08,387960,5588
2021-01-24,Connecticut,09,237815,6819
2021-01-24,Delaware,10,74575,1041
2021-01-24,District of Columbia,11,35301,872
2021-01-24,Florida,12,1649441,25292
2021-01-24,Georgia,13,842798,12838
2021-01-24,Guam,66,8516,129
2021-01-24,Hawaii,15,25093,339
2021-01-24,Idaho,16,159581,1671
2021-01-24,Illinois,17,1104206,20680
2021-01-24,Indiana,18,614120,9716
2021-01-24,Iowa,19,313140,4487
2021-01-24,Kansas,20,269611,3598
2021-01-24,Kentucky,21,349194,3687
2021-01-24,Louisiana,22,383862,8565
2021-01-24,Maine,23,36598,544
2021-01-24,Maryland,24,341666,6865
2021-01-24,Massachusetts,25,500037,14133
2021-01-24,Michigan,26,595354,15170
2021-01-24,Minnesota,27,455057,6163
2021-01-24,Mississippi,28,264219,5772
2021-01-24,Missouri,29,481970,6956
2021-01-24,Montana,30,91662,1152
2021-01-24,Nebraska,31,187407,1954
2021-01-24,Nevada,32,271029,4027
2021-01-24,New Hampshire,33,62337,987
2021-01-24,New Jersey,34,662808,20951
2021-01-24,New Mexico,35,169205,3147
2021-01-24,New York,36,1335952,41889
2021-01-24,North Carolina,37,720580,8739
2021-01-24,North Dakota,38,96842,1436
2021-01-24,Northern Mariana Islands,69,129,2
2021-01-24,Ohio,39,864322,10711
2021-01-24,Oklahoma,40,373090,3279
2021-01-24,Oregon,41,138168,1885
2021-01-24,Pennsylvania,42,808951,20609
2021-01-24,Puerto Rico,72,124643,1773
2021-01-24,Rhode Island,44,109735,2083
2021-01-24,South Carolina,45,418325,6547
2021-01-24,South Dakota,46,107148,1705
2021-01-24,Tennessee,47,694381,8776
2021-01-24,Texas,48,2249959,35050
2021-01-24,Utah,49,336405,1595
2021-01-24,Vermont,50,11033,170
2021-01-24,Virgin Islands,78,2341,24
2021-01-24,Virginia,51,472447,6078
2021-01-24,Washington,53,304523,4182
2021-01-24,West Virginia,54,115307,1895
2021-01-24,Wisconsin,55,581377,6193
2021-01-24,Wyoming,56,50898,571
