date,state,fips,cases,deaths
2021-01-21,Alabama,01,432536,6379
2021-01-21,Alaska,02,52282,245
2021-01-21,Arizona,04,703249,11813
2021-01-21,Arkansas,05,279220,4496
2021-01-21,California,06,3115704,35701
2021-01-21,Colorado,08,382918,5523
2021-01-21,Connecticut,09,235796,6774
2021-01-21,Delaware,10,72523,1027
2021-01-21,District of Columbia,11,34612,864
2021-01-21,Florida,12,1613876,24738
2021-01-21,Georgia,13,820513,12484
2021-01-21,Guam,66,8497,129
2021-01-21,Hawaii,15,24663,325
2021-01-21,Idaho,16,158400,1658
2021-01-21,Illinois,17,1089010,20423
2021-01-21,Indiana,18,605004,9593
2021-01-21,Iowa,19,310440,4445
2021-01-21,Kansas,20,266562,3575
2021-01-21,Kentucky,21,341343,3584
2021-01-21,Louisiana,22,378318,8442
2021-01-21,Maine,23,35638,536
2021-01-21,Maryland,24,334725,6735
2021-01-21,Massachusetts,25,486180,13906
2021-01-21,Michigan,26,591203,14922
2021-01-21,Minnesota,27,450830,6079
2021-01-21,Mississippi,28,259117,5668
2021-01-21,Missouri,29,476262,6909
2021-01-21,Montana,30,90742,1102
2021-01-21,Nebraska,31,185659,1937
2021-01-21,Nevada,32,266656,3915
2021-01-21,New Hampshire,33,60294,962
2021-01-21,New Jersey,34,646188,20760
2021-01-21,New Mexico,35,166823,3046
2021-01-21,New York,36,1293976,41348
2021-01-21,North Carolina,37,699334,8397
2021-01-21,North Dakota,38,96392,1422
2021-01-21,Northern Mariana Islands,69,129,2
2021-01-21,Ohio,39,849704,10518
2021-01-21,Oklahoma,40,363046,3140
2021-01-21,Oregon,41,135973,1850
2021-01-21,Pennsylvania,42,794632,20128
2021-01-21,Puerto Rico,72,122343,1732
2021-01-21,Rhode Island,44,108786,2076
2021-01-21,South Carolina,45,404492,6373
2021-01-21,South Dakota,46,106400,1673
2021-01-21,Tennessee,47,685037,8606
2021-01-21,Texas,48,2209995,34075
2021-01-21,Utah,49,330469,1548
2021-01-21,Vermont,50,10580,168
2021-01-21,Virgin Islands,78,2305,24
2021-01-21,Virginia,51,459604,5940
2021-01-21,Washington,53,300420,4131
2021-01-21,West Virginia,54,112617,1849
2021-01-21,Wisconsin,55,575688,6091
2021-01-21,Wyoming,56,50424,550
