date,state,fips,cases,deaths
2021-04-25,Alabama,01,526131,10851
2021-04-25,Alaska,02,66518,318
2021-04-25,Arizona,04,858737,17268
2021-04-25,Arkansas,05,334706,5718
2021-04-25,California,06,3731677,61434
2021-04-25,Colorado,08,504495,6388
2021-04-25,Connecticut,09,334766,8047
2021-04-25,Delaware,10,103222,1616
2021-04-25,District of Columbia,11,47323,1099
2021-04-25,Florida,12,2208576,34847
2021-04-25,Georgia,13,1069495,19357
2021-04-25,Guam,66,8884,137
2021-04-25,Hawaii,15,32284,475
2021-04-25,Idaho,16,186300,2033
2021-04-25,Illinois,17,1324610,24139
2021-04-25,Indiana,18,718090,13274
2021-04-25,Iowa,19,362923,5927
2021-04-25,Kansas,20,309544,5009
2021-04-25,Kentucky,21,444211,6557
2021-04-25,Louisiana,22,455541,10336
2021-04-25,Maine,23,59776,772
2021-04-25,Maryland,24,443443,8661
2021-04-25,Massachusetts,25,682784,17550
2021-04-25,Michigan,26,911145,18398
2021-04-25,Minnesota,27,568321,7157
2021-04-25,Mississippi,28,310349,7175
2021-04-25,Missouri,29,597547,9180
2021-04-25,Montana,30,108170,1563
2021-04-25,Nebraska,31,218732,2358
2021-04-25,Nevada,32,312840,5422
2021-04-25,New Hampshire,33,93821,1284
2021-04-25,New Jersey,34,997891,25380
2021-04-25,New Mexico,35,196221,4026
2021-04-25,New York,36,2029307,51471
2021-04-25,North Carolina,37,963886,12553
2021-04-25,North Dakota,38,106719,1517
2021-04-25,Northern Mariana Islands,69,164,2
2021-04-25,Ohio,39,1064306,19122
2021-04-25,Oklahoma,40,446550,6716
2021-04-25,Oregon,41,180700,2497
2021-04-25,Pennsylvania,42,1138529,26038
2021-04-25,Puerto Rico,72,162074,2264
2021-04-25,Rhode Island,44,146324,2660
2021-04-25,South Carolina,45,574985,9430
2021-04-25,South Dakota,46,121986,1958
2021-04-25,Tennessee,47,826672,12045
2021-04-25,Texas,48,2874344,50103
2021-04-25,Utah,49,395495,2182
2021-04-25,Vermont,50,22576,244
2021-04-25,Virgin Islands,78,3068,27
2021-04-25,Virginia,51,654210,10691
2021-04-25,Washington,53,397006,5478
2021-04-25,West Virginia,54,151382,2821
2021-04-25,Wisconsin,55,656668,7473
2021-04-25,Wyoming,56,57696,705
