date,state,fips,cases,deaths
2021-02-26,Alabama,01,491849,9869
2021-02-26,Alaska,02,57846,279
2021-02-26,Arizona,04,815345,15897
2021-02-26,Arkansas,05,318638,5407
2021-02-26,California,06,3561086,51794
2021-02-26,Colorado,08,428475,6023
2021-02-26,Connecticut,09,279946,7622
2021-02-26,Delaware,10,86098,1418
2021-02-26,District of Columbia,11,40284,1009
2021-02-26,Florida,12,1898215,30623
2021-02-26,Georgia,13,976400,16682
2021-02-26,Guam,66,8703,131
2021-02-26,Hawaii,15,27320,434
2021-02-26,Idaho,16,171071,1862
2021-02-26,Illinois,17,1186993,22675
2021-02-26,Indiana,18,663282,12531
2021-02-26,Iowa,19,335840,5463
2021-02-26,Kansas,20,296798,4735
2021-02-26,Kentucky,21,406795,4746
2021-02-26,Louisiana,22,428592,9587
2021-02-26,Maine,23,44295,701
2021-02-26,Maryland,24,380618,7838
2021-02-26,Massachusetts,25,577980,16024
2021-02-26,Michigan,26,644046,16429
2021-02-26,Minnesota,27,483046,6530
2021-02-26,Mississippi,28,293542,6638
2021-02-26,Missouri,29,516429,8371
2021-02-26,Montana,30,99732,1357
2021-02-26,Nebraska,31,200866,2195
2021-02-26,Nevada,32,293165,4942
2021-02-26,New Hampshire,33,74893,1167
2021-02-26,New Jersey,34,782829,23192
2021-02-26,New Mexico,35,184736,3687
2021-02-26,New York,36,1628255,46914
2021-02-26,North Carolina,37,860311,11216
2021-02-26,North Dakota,38,99741,1472
2021-02-26,Northern Mariana Islands,69,143,2
2021-02-26,Ohio,39,964380,17185
2021-02-26,Oklahoma,40,423023,4320
2021-02-26,Oregon,41,154902,2216
2021-02-26,Pennsylvania,42,931099,23979
2021-02-26,Puerto Rico,72,133475,2023
2021-02-26,Rhode Island,44,125622,2502
2021-02-26,South Carolina,45,513295,8477
2021-02-26,South Dakota,46,112107,1879
2021-02-26,Tennessee,47,759124,11284
2021-02-26,Texas,48,2644221,43633
2021-02-26,Utah,49,370084,1907
2021-02-26,Vermont,50,14963,204
2021-02-26,Virgin Islands,78,2636,25
2021-02-26,Virginia,51,572639,8197
2021-02-26,Washington,53,341941,5024
2021-02-26,West Virginia,54,131234,2291
2021-02-26,Wisconsin,55,616029,7004
2021-02-26,Wyoming,56,54350,671
