date,state,fips,cases,deaths
2021-02-10,Alabama,01,476067,8888
2021-02-10,Alaska,02,55701,269
2021-02-10,Arizona,04,790271,14507
2021-02-10,Arkansas,05,309940,5174
2021-02-10,California,06,3449774,45436
2021-02-10,Colorado,08,410384,5868
2021-02-10,Connecticut,09,265496,7326
2021-02-10,Delaware,10,81461,1245
2021-02-10,District of Columbia,11,38348,965
2021-02-10,Florida,12,1798272,28207
2021-02-10,Georgia,13,926947,14966
2021-02-10,Guam,66,8652,131
2021-02-10,Hawaii,15,26507,420
2021-02-10,Idaho,16,166656,1793
2021-02-10,Illinois,17,1155802,21869
2021-02-10,Indiana,18,646476,12001
2021-02-10,Iowa,19,327061,5174
2021-02-10,Kansas,20,287914,4303
2021-02-10,Kentucky,21,387043,4339
2021-02-10,Louisiana,22,414687,9212
2021-02-10,Maine,23,41883,641
2021-02-10,Maryland,24,366845,7446
2021-02-10,Massachusetts,25,548946,15207
2021-02-10,Michigan,26,624683,15929
2021-02-10,Minnesota,27,469973,6387
2021-02-10,Mississippi,28,283753,6367
2021-02-10,Missouri,29,505526,7606
2021-02-10,Montana,30,96678,1321
2021-02-10,Nebraska,31,194901,2095
2021-02-10,Nevada,32,285882,4585
2021-02-10,New Hampshire,33,69247,1116
2021-02-10,New Jersey,34,732674,22191
2021-02-10,New Mexico,35,178790,3463
2021-02-10,New York,36,1504316,44851
2021-02-10,North Carolina,37,810595,10226
2021-02-10,North Dakota,38,98244,1459
2021-02-10,Northern Mariana Islands,69,133,2
2021-02-10,Ohio,39,928631,11856
2021-02-10,Oklahoma,40,407724,3900
2021-02-10,Oregon,41,148475,2060
2021-02-10,Pennsylvania,42,886115,22795
2021-02-10,Puerto Rico,72,130109,1897
2021-02-10,Rhode Island,44,119893,2259
2021-02-10,South Carolina,45,473140,7742
2021-02-10,South Dakota,46,109580,1815
2021-02-10,Tennessee,47,735597,10626
2021-02-10,Texas,48,2532070,40297
2021-02-10,Utah,49,357339,1766
2021-02-10,Vermont,50,13122,187
2021-02-10,Virgin Islands,78,2485,24
2021-02-10,Virginia,51,537319,6932
2021-02-10,Washington,53,328246,4675
2021-02-10,West Virginia,54,125951,2175
2021-02-10,Wisconsin,55,603257,6708
2021-02-10,Wyoming,56,52874,647
