date,state,fips,cases,deaths
2021-02-24,Alabama,01,490220,9744
2021-02-24,Alaska,02,57550,279
2021-02-24,Arizona,04,812653,15693
2021-02-24,Arkansas,05,317396,5387
2021-02-24,California,06,3548559,50953
2021-02-24,Colorado,08,426281,6012
2021-02-24,Connecticut,09,278184,7595
2021-02-24,Delaware,10,85506,1402
2021-02-24,District of Columbia,11,39943,1001
2021-02-24,Florida,12,1885653,30339
2021-02-24,Georgia,13,969603,16532
2021-02-24,Guam,66,8698,131
2021-02-24,Hawaii,15,27211,432
2021-02-24,Idaho,16,170351,1842
2021-02-24,Illinois,17,1182402,22575
2021-02-24,Indiana,18,661241,12467
2021-02-24,Iowa,19,334665,5415
2021-02-24,Kansas,20,295991,4724
2021-02-24,Kentucky,21,404242,4686
2021-02-24,Louisiana,22,426925,9528
2021-02-24,Maine,23,43900,677
2021-02-24,Maryland,24,378672,7789
2021-02-24,Massachusetts,25,573885,15945
2021-02-24,Michigan,26,641185,16380
2021-02-24,Minnesota,27,480913,6511
2021-02-24,Mississippi,28,291891,6605
2021-02-24,Missouri,29,515159,8316
2021-02-24,Montana,30,99363,1349
2021-02-24,Nebraska,31,200260,2179
2021-02-24,Nevada,32,292113,4922
2021-02-24,New Hampshire,33,74258,1157
2021-02-24,New Jersey,34,775385,23035
2021-02-24,New Mexico,35,183781,3660
2021-02-24,New York,36,1611288,46680
2021-02-24,North Carolina,37,854171,11100
2021-02-24,North Dakota,38,99561,1470
2021-02-24,Northern Mariana Islands,69,143,2
2021-02-24,Ohio,39,959995,17048
2021-02-24,Oklahoma,40,421010,4264
2021-02-24,Oregon,41,154069,2204
2021-02-24,Pennsylvania,42,925662,23832
2021-02-24,Puerto Rico,72,133134,2007
2021-02-24,Rhode Island,44,124718,2487
2021-02-24,South Carolina,45,509044,8398
2021-02-24,South Dakota,46,111808,1864
2021-02-24,Tennessee,47,755637,11175
2021-02-24,Texas,48,2625490,43053
2021-02-24,Utah,49,368601,1879
2021-02-24,Vermont,50,14768,201
2021-02-24,Virgin Islands,78,2623,25
2021-02-24,Virginia,51,568946,7807
2021-02-24,Washington,53,339913,4988
2021-02-24,West Virginia,54,130382,2285
2021-02-24,Wisconsin,55,614271,6940
2021-02-24,Wyoming,56,53988,671
