date,state,fips,cases,deaths
2021-03-27,Alabama,01,514072,10526
2021-03-27,Alaska,02,61744,299
2021-03-27,Arizona,04,839334,16913
2021-03-27,Arkansas,05,329860,5590
2021-03-27,California,06,3658804,58774
2021-03-27,Colorado,08,460114,6165
2021-03-27,Connecticut,09,305210,7865
2021-03-27,Delaware,10,93701,1544
2021-03-27,District of Columbia,11,44051,1056
2021-03-27,Florida,12,2039054,33141
2021-03-27,Georgia,13,1029997,18349
2021-03-27,Guam,66,8766,135
2021-03-27,Hawaii,15,29426,459
2021-03-27,Idaho,16,179511,1957
2021-03-27,Illinois,17,1239012,23498
2021-03-27,Indiana,18,686360,13011
2021-03-27,Iowa,19,349554,5718
2021-03-27,Kansas,20,303710,4891
2021-03-27,Kentucky,21,428107,6053
2021-03-27,Louisiana,22,443069,10087
2021-03-27,Maine,23,49653,736
2021-03-27,Maryland,24,406894,8246
2021-03-27,Massachusetts,25,627556,17086
2021-03-27,Michigan,26,723208,17038
2021-03-27,Minnesota,27,513911,6903
2021-03-27,Mississippi,28,304420,7000
2021-03-27,Missouri,29,583194,8942
2021-03-27,Montana,30,104159,1436
2021-03-27,Nebraska,31,208707,2281
2021-03-27,Nevada,32,302951,5236
2021-03-27,New Hampshire,33,82745,1235
2021-03-27,New Jersey,34,892145,24382
2021-03-27,New Mexico,35,190887,3927
2021-03-27,New York,36,1840338,49446
2021-03-27,North Carolina,37,911060,12049
2021-03-27,North Dakota,38,102568,1498
2021-03-27,Northern Mariana Islands,69,159,2
2021-03-27,Ohio,39,1010603,18526
2021-03-27,Oklahoma,40,436971,4850
2021-03-27,Oregon,41,163737,2386
2021-03-27,Pennsylvania,42,1014137,25044
2021-03-27,Puerto Rico,72,139508,2112
2021-03-27,Rhode Island,44,135775,2608
2021-03-27,South Carolina,45,548114,9104
2021-03-27,South Dakota,46,117081,1933
2021-03-27,Tennessee,47,792763,11713
2021-03-27,Texas,48,2778980,48212
2021-03-27,Utah,49,384231,2101
2021-03-27,Vermont,50,18623,224
2021-03-27,Virgin Islands,78,2901,26
2021-03-27,Virginia,51,613974,10178
2021-03-27,Washington,53,363588,5288
2021-03-27,West Virginia,54,140316,2631
2021-03-27,Wisconsin,55,633846,7275
2021-03-27,Wyoming,56,56046,695
