date,state,fips,cases,deaths
2021-03-01,Alabama,01,493769,9931
2021-03-01,Alaska,02,58229,289
2021-03-01,Arizona,04,818268,15979
2021-03-01,Arkansas,05,322509,5250
2021-03-01,California,06,3573181,52487
2021-03-01,Colorado,08,432186,6046
2021-03-01,Connecticut,09,282626,7651
2021-03-01,Delaware,10,87080,1422
2021-03-01,District of Columbia,11,40684,1019
2021-03-01,Florida,12,1910913,30998
2021-03-01,Georgia,13,983879,16834
2021-03-01,Guam,66,8706,132
2021-03-01,Hawaii,15,27499,436
2021-03-01,Idaho,16,171618,1869
2021-03-01,Illinois,17,1191207,22759
2021-03-01,Indiana,18,665422,12595
2021-03-01,Iowa,19,336890,5472
2021-03-01,Kansas,20,297436,4743
2021-03-01,Kentucky,21,408854,4802
2021-03-01,Louisiana,22,430504,9628
2021-03-01,Maine,23,44762,703
2021-03-01,Maryland,24,382884,7879
2021-03-01,Massachusetts,25,582543,16144
2021-03-01,Michigan,26,647365,16509
2021-03-01,Minnesota,27,485298,6554
2021-03-01,Mississippi,28,294994,6681
2021-03-01,Missouri,29,517597,8385
2021-03-01,Montana,30,100115,1358
2021-03-01,Nebraska,31,201556,2205
2021-03-01,Nevada,32,294060,4957
2021-03-01,New Hampshire,33,75588,1170
2021-03-01,New Jersey,34,792496,23273
2021-03-01,New Mexico,35,185297,3731
2021-03-01,New York,36,1650560,47247
2021-03-01,North Carolina,37,865988,11286
2021-03-01,North Dakota,38,99882,1475
2021-03-01,Northern Mariana Islands,69,143,2
2021-03-01,Ohio,39,968874,17348
2021-03-01,Oklahoma,40,424888,4478
2021-03-01,Oregon,41,155873,2222
2021-03-01,Pennsylvania,42,938308,24065
2021-03-01,Puerto Rico,72,134199,2037
2021-03-01,Rhode Island,44,126588,2517
2021-03-01,South Carolina,45,517976,8562
2021-03-01,South Dakota,46,112470,1888
2021-03-01,Tennessee,47,761891,11327
2021-03-01,Texas,48,2661425,44078
2021-03-01,Utah,49,371492,1940
2021-03-01,Vermont,50,15284,205
2021-03-01,Virgin Islands,78,2646,25
2021-03-01,Virginia,51,577174,8783
2021-03-01,Washington,53,343723,5038
2021-03-01,West Virginia,54,132048,2300
2021-03-01,Wisconsin,55,617700,7019
2021-03-01,Wyoming,56,54471,671
