date,state,fips,cases,deaths
2021-05-12,Alabama,01,531751,10997
2021-05-12,Alaska,02,68705,336
2021-05-12,Arizona,04,870624,17430
2021-05-12,Arkansas,05,338043,5777
2021-05-12,California,06,3763317,62467
2021-05-12,Colorado,08,529632,6529
2021-05-12,Connecticut,09,344141,8161
2021-05-12,Delaware,10,106455,1644
2021-05-12,District of Columbia,11,48336,1115
2021-05-12,Florida,12,2278541,35881
2021-05-12,Georgia,13,1087750,19795
2021-05-12,Guam,66,9030,140
2021-05-12,Hawaii,15,33762,486
2021-05-12,Idaho,16,189657,2066
2021-05-12,Illinois,17,1363563,24640
2021-05-12,Indiana,18,735139,13445
2021-05-12,Iowa,19,368567,5994
2021-05-12,Kansas,20,313384,5071
2021-05-12,Kentucky,21,453525,6728
2021-05-12,Louisiana,22,463997,10463
2021-05-12,Maine,23,64748,798
2021-05-12,Maryland,24,454463,8879
2021-05-12,Massachusetts,25,699187,17712
2021-05-12,Michigan,26,969452,19515
2021-05-12,Minnesota,27,590529,7348
2021-05-12,Mississippi,28,314147,7244
2021-05-12,Missouri,29,607269,9367
2021-05-12,Montana,30,110401,1595
2021-05-12,Nebraska,31,222088,2385
2021-05-12,Nevada,32,319714,5515
2021-05-12,New Hampshire,33,97093,1322
2021-05-12,New Jersey,34,1009093,25873
2021-05-12,New Mexico,35,200232,4113
2021-05-12,New York,36,2075757,52291
2021-05-12,North Carolina,37,993859,12854
2021-05-12,North Dakota,38,108793,1532
2021-05-12,Northern Mariana Islands,69,170,2
2021-05-12,Ohio,39,1087182,19441
2021-05-12,Oklahoma,40,450543,6878
2021-05-12,Oregon,41,193014,2567
2021-05-12,Pennsylvania,42,1183747,26715
2021-05-12,Puerto Rico,72,169384,2395
2021-05-12,Rhode Island,44,150252,2696
2021-05-12,South Carolina,45,585601,9603
2021-05-12,South Dakota,46,123518,1988
2021-05-12,Tennessee,47,840839,12197
2021-05-12,Texas,48,2922839,50953
2021-05-12,Utah,49,401318,2249
2021-05-12,Vermont,50,23651,252
2021-05-12,Virgin Islands,78,3256,27
2021-05-12,Virginia,51,668147,10934
2021-05-12,Washington,53,419977,5658
2021-05-12,West Virginia,54,157215,2748
2021-05-12,Wisconsin,55,667850,7687
2021-05-12,Wyoming,56,58893,712
