date,state,fips,cases,deaths
2021-01-27,Alabama,01,449086,7172
2021-01-27,Alaska,02,53322,252
2021-01-27,Arizona,04,740599,12668
2021-01-27,Arkansas,05,288964,4742
2021-01-27,California,06,3252716,38927
2021-01-27,Colorado,08,392448,5648
2021-01-27,Connecticut,09,247339,6976
2021-01-27,Delaware,10,75832,1072
2021-01-27,District of Columbia,11,35865,895
2021-01-27,Florida,12,1676163,25832
2021-01-27,Georgia,13,861830,13222
2021-01-27,Guam,66,8537,130
2021-01-27,Hawaii,15,25366,401
2021-01-27,Idaho,16,161369,1716
2021-01-27,Illinois,17,1114798,20950
2021-01-27,Indiana,18,620275,9845
2021-01-27,Iowa,19,316114,4500
2021-01-27,Kansas,20,275468,3718
2021-01-27,Kentucky,21,356837,3805
2021-01-27,Louisiana,22,392416,8688
2021-01-27,Maine,23,38170,562
2021-01-27,Maryland,24,346734,6996
2021-01-27,Massachusetts,25,509503,14304
2021-01-27,Michigan,26,602896,15303
2021-01-27,Minnesota,27,457385,6192
2021-01-27,Mississippi,28,268672,5917
2021-01-27,Missouri,29,487273,7118
2021-01-27,Montana,30,92619,1202
2021-01-27,Nebraska,31,188979,1996
2021-01-27,Nevada,32,274042,4139
2021-01-27,New Hampshire,33,63563,1006
2021-01-27,New Jersey,34,676537,21234
2021-01-27,New Mexico,35,171047,3200
2021-01-27,New York,36,1369329,42434
2021-01-27,North Carolina,37,735542,8959
2021-01-27,North Dakota,38,97185,1441
2021-01-27,Northern Mariana Islands,69,131,2
2021-01-27,Ohio,39,878284,10931
2021-01-27,Oklahoma,40,379110,3388
2021-01-27,Oregon,41,140063,1936
2021-01-27,Pennsylvania,42,824216,21105
2021-01-27,Puerto Rico,72,125859,1794
2021-01-27,Rhode Island,44,113009,2135
2021-01-27,South Carolina,45,427231,6673
2021-01-27,South Dakota,46,107608,1739
2021-01-27,Tennessee,47,701997,9230
2021-01-27,Texas,48,2310785,36024
2021-01-27,Utah,49,340684,1620
2021-01-27,Vermont,50,11379,172
2021-01-27,Virgin Islands,78,2373,24
2021-01-27,Virginia,51,488553,6228
2021-01-27,Washington,53,309604,4294
2021-01-27,West Virginia,54,117775,1953
2021-01-27,Wisconsin,55,585600,6306
2021-01-27,Wyoming,56,51368,596
