date,state,fips,cases,deaths
2021-02-28,Alabama,01,493252,9929
2021-02-28,Alaska,02,57846,279
2021-02-28,Arizona,04,817232,15980
2021-02-28,Arkansas,05,322415,5243
2021-02-28,California,06,3568991,52213
2021-02-28,Colorado,08,430970,6045
2021-02-28,Connecticut,09,279946,7622
2021-02-28,Delaware,10,86799,1422
2021-02-28,District of Columbia,11,40598,1017
2021-02-28,Florida,12,1909213,30851
2021-02-28,Georgia,13,981844,16757
2021-02-28,Guam,66,8705,132
2021-02-28,Hawaii,15,27473,436
2021-02-28,Idaho,16,171209,1862
2021-02-28,Illinois,17,1189922,22735
2021-02-28,Indiana,18,664880,12573
2021-02-28,Iowa,19,336455,5470
2021-02-28,Kansas,20,296798,4735
2021-02-28,Kentucky,21,408392,4786
2021-02-28,Louisiana,22,430100,9608
2021-02-28,Maine,23,44634,703
2021-02-28,Maryland,24,382281,7869
2021-02-28,Massachusetts,25,581148,16118
2021-02-28,Michigan,26,645411,16498
2021-02-28,Minnesota,27,484662,6551
2021-02-28,Mississippi,28,294795,6681
2021-02-28,Missouri,29,517071,8382
2021-02-28,Montana,30,99999,1358
2021-02-28,Nebraska,31,201298,2199
2021-02-28,Nevada,32,293815,4957
2021-02-28,New Hampshire,33,75424,1170
2021-02-28,New Jersey,34,789354,23252
2021-02-28,New Mexico,35,185132,3716
2021-02-28,New York,36,1644124,47143
2021-02-28,North Carolina,37,862635,11241
2021-02-28,North Dakota,38,99839,1475
2021-02-28,Northern Mariana Islands,69,143,2
2021-02-28,Ohio,39,967422,17299
2021-02-28,Oklahoma,40,424508,4428
2021-02-28,Oregon,41,155597,2218
2021-02-28,Pennsylvania,42,935911,24056
2021-02-28,Puerto Rico,72,133912,2036
2021-02-28,Rhode Island,44,125622,2502
2021-02-28,South Carolina,45,516823,8546
2021-02-28,South Dakota,46,112427,1888
2021-02-28,Tennessee,47,761232,11317
2021-02-28,Texas,48,2653285,43949
2021-02-28,Utah,49,371235,1935
2021-02-28,Vermont,50,15198,204
2021-02-28,Virgin Islands,78,2646,25
2021-02-28,Virginia,51,576050,8552
2021-02-28,Washington,53,342644,5024
2021-02-28,West Virginia,54,131855,2300
2021-02-28,Wisconsin,55,617380,7019
2021-02-28,Wyoming,56,54394,671
