date,state,fips,cases,deaths
2020-12-07,Alabama,01,272229,3892
2020-12-07,Alaska,02,37350,139
2020-12-07,Arizona,04,366364,6950
2020-12-07,Arkansas,05,172042,2713
2020-12-07,California,06,1399167,20052
2020-12-07,Colorado,08,266670,3466
2020-12-07,Connecticut,09,135844,5224
2020-12-07,Delaware,10,40711,793
2020-12-07,District of Columbia,11,23319,701
2020-12-07,Florida,12,1065777,19281
2020-12-07,Georgia,13,488225,9559
2020-12-07,Guam,66,7988,114
2020-12-07,Hawaii,15,18659,260
2020-12-07,Idaho,16,112433,1062
2020-12-07,Illinois,17,797789,14234
2020-12-07,Indiana,18,390048,6284
2020-12-07,Iowa,19,245985,2723
2020-12-07,Kansas,20,177389,1856
2020-12-07,Kentucky,21,207043,2276
2020-12-07,Louisiana,22,252136,6607
2020-12-07,Maine,23,13775,227
2020-12-07,Maryland,24,217647,4865
2020-12-07,Massachusetts,25,259325,11035
2020-12-07,Michigan,26,435681,10415
2020-12-07,Minnesota,27,356211,4064
2020-12-07,Mississippi,28,166194,3961
2020-12-07,Missouri,29,342244,4452
2020-12-07,Montana,30,68651,743
2020-12-07,Nebraska,31,141284,1244
2020-12-07,Nevada,32,171159,2326
2020-12-07,New Hampshire,33,25816,566
2020-12-07,New Jersey,34,373415,17336
2020-12-07,New Mexico,35,109947,1756
2020-12-07,New York,36,718991,34637
2020-12-07,North Carolina,37,399796,5598
2020-12-07,North Dakota,38,83348,1028
2020-12-07,Northern Mariana Islands,69,109,2
2020-12-07,Ohio,39,484297,7023
2020-12-07,Oklahoma,40,218389,1911
2020-12-07,Oregon,41,85803,1049
2020-12-07,Pennsylvania,42,432410,11431
2020-12-07,Puerto Rico,72,91237,1202
2020-12-07,Rhode Island,44,65818,1448
2020-12-07,South Carolina,45,234652,4579
2020-12-07,South Dakota,46,86500,1110
2020-12-07,Tennessee,47,399323,4953
2020-12-07,Texas,48,1361376,23258
2020-12-07,Utah,49,217638,949
2020-12-07,Vermont,50,5080,81
2020-12-07,Virgin Islands,78,1649,23
2020-12-07,Virginia,51,258870,4208
2020-12-07,Washington,53,191468,3080
2020-12-07,West Virginia,54,56128,841
2020-12-07,Wisconsin,55,443415,3979
2020-12-07,Wyoming,56,36985,280
