date,state,fips,cases,deaths
2021-01-05,Alabama,01,379593,4886
2021-01-05,Alaska,02,48302,209
2021-01-05,Arizona,04,571676,9354
2021-01-05,Arkansas,05,238888,3836
2021-01-05,California,06,2511822,27486
2021-01-05,Colorado,08,348483,5058
2021-01-05,Connecticut,09,196968,6192
2021-01-05,Delaware,10,61100,947
2021-01-05,District of Columbia,11,30166,801
2021-01-05,Florida,12,1392115,22187
2021-01-05,Georgia,13,682749,10725
2021-01-05,Guam,66,8326,124
2021-01-05,Hawaii,15,22199,287
2021-01-05,Idaho,16,145134,1474
2021-01-05,Illinois,17,994511,18569
2021-01-05,Indiana,18,536084,8663
2021-01-05,Iowa,19,288298,3999
2021-01-05,Kansas,20,234700,2897
2021-01-05,Kentucky,21,284545,3093
2021-01-05,Louisiana,22,326648,7635
2021-01-05,Maine,23,26565,369
2021-01-05,Maryland,24,289927,6082
2021-01-05,Massachusetts,25,397202,12734
2021-01-05,Michigan,26,544858,13598
2021-01-05,Minnesota,27,425320,5520
2021-01-05,Mississippi,28,225444,4975
2021-01-05,Missouri,29,432830,6123
2021-01-05,Montana,30,83529,1006
2021-01-05,Nebraska,31,171294,1734
2021-01-05,Nevada,32,235723,3246
2021-01-05,New Hampshire,33,47992,792
2021-01-05,New Jersey,34,551419,19382
2021-01-05,New Mexico,35,148499,2596
2021-01-05,New York,36,1048538,38315
2021-01-05,North Carolina,37,578309,7080
2021-01-05,North Dakota,38,93501,1336
2021-01-05,Northern Mariana Islands,69,122,2
2021-01-05,Ohio,39,735003,9247
2021-01-05,Oklahoma,40,308268,2571
2021-01-05,Oregon,41,119508,1550
2021-01-05,Pennsylvania,42,679760,16583
2021-01-05,Puerto Rico,72,112934,1562
2021-01-05,Rhode Island,44,93852,1870
2021-01-05,South Carolina,45,328073,5498
2021-01-05,South Dakota,46,101076,1513
2021-01-05,Tennessee,47,602397,7200
2021-01-05,Texas,48,1864187,28949
2021-01-05,Utah,49,288951,1314
2021-01-05,Vermont,50,8038,149
2021-01-05,Virgin Islands,78,2042,23
2021-01-05,Virginia,51,371913,5191
2021-01-05,Washington,53,263713,3611
2021-01-05,West Virginia,54,93162,1442
2021-01-05,Wisconsin,55,531890,5370
2021-01-05,Wyoming,56,45569,464
