date,state,fips,cases,deaths
2021-02-22,Alabama,01,487520,9592
2021-02-22,Alaska,02,57316,279
2021-02-22,Arizona,04,809899,15502
2021-02-22,Arkansas,05,315759,5363
2021-02-22,California,06,3536446,49531
2021-02-22,Colorado,08,424097,5990
2021-02-22,Connecticut,09,275334,7562
2021-02-22,Delaware,10,85090,1368
2021-02-22,District of Columbia,11,39755,995
2021-02-22,Florida,12,1872915,30064
2021-02-22,Georgia,13,962215,16313
2021-02-22,Guam,66,8696,131
2021-02-22,Hawaii,15,27124,428
2021-02-22,Idaho,16,169723,1828
2021-02-22,Illinois,17,1178702,22506
2021-02-22,Indiana,18,659547,12407
2021-02-22,Iowa,19,333087,5374
2021-02-22,Kansas,20,294873,4643
2021-02-22,Kentucky,21,401579,4619
2021-02-22,Louisiana,22,424644,9477
2021-02-22,Maine,23,43594,658
2021-02-22,Maryland,24,377148,7732
2021-02-22,Massachusetts,25,570546,15853
2021-02-22,Michigan,26,637921,16334
2021-02-22,Minnesota,27,479659,6501
2021-02-22,Mississippi,28,290874,6553
2021-02-22,Missouri,29,513806,8167
2021-02-22,Montana,30,98929,1342
2021-02-22,Nebraska,31,199619,2171
2021-02-22,Nevada,32,291211,4882
2021-02-22,New Hampshire,33,73665,1154
2021-02-22,New Jersey,34,769109,22874
2021-02-22,New Mexico,35,183023,3637
2021-02-22,New York,36,1598226,46454
2021-02-22,North Carolina,37,849325,10976
2021-02-22,North Dakota,38,99342,1468
2021-02-22,Northern Mariana Islands,69,143,2
2021-02-22,Ohio,39,955378,16874
2021-02-22,Oklahoma,40,419853,4203
2021-02-22,Oregon,41,153139,2166
2021-02-22,Pennsylvania,42,920025,23657
2021-02-22,Puerto Rico,72,132872,1983
2021-02-22,Rhode Island,44,123980,2466
2021-02-22,South Carolina,45,505589,8332
2021-02-22,South Dakota,46,111334,1863
2021-02-22,Tennessee,47,752816,11059
2021-02-22,Texas,48,2607576,42484
2021-02-22,Utah,49,367073,1853
2021-02-22,Vermont,50,14608,198
2021-02-22,Virgin Islands,78,2579,25
2021-02-22,Virginia,51,565270,7486
2021-02-22,Washington,53,338309,4924
2021-02-22,West Virginia,54,129854,2263
2021-02-22,Wisconsin,55,612713,6876
2021-02-22,Wyoming,56,53900,662
