date,state,fips,cases,deaths
2021-01-28,Alabama,01,452734,7340
2021-01-28,Alaska,02,53524,253
2021-01-28,Arizona,04,745976,12861
2021-01-28,Arkansas,05,290856,4784
2021-01-28,California,06,3272349,39527
2021-01-28,Colorado,08,394668,5670
2021-01-28,Connecticut,09,248765,7020
2021-01-28,Delaware,10,76495,1075
2021-01-28,District of Columbia,11,36132,902
2021-01-28,Florida,12,1687586,26034
2021-01-28,Georgia,13,869165,13404
2021-01-28,Guam,66,8541,130
2021-01-28,Hawaii,15,25460,403
2021-01-28,Idaho,16,161863,1724
2021-01-28,Illinois,17,1119004,21074
2021-01-28,Indiana,18,623094,9879
2021-01-28,Iowa,19,317124,4532
2021-01-28,Kansas,20,275585,3718
2021-01-28,Kentucky,21,359978,3863
2021-01-28,Louisiana,22,394909,8743
2021-01-28,Maine,23,38454,567
2021-01-28,Maryland,24,348925,7037
2021-01-28,Massachusetts,25,514134,14348
2021-01-28,Michigan,26,605152,15393
2021-01-28,Minnesota,27,458701,6208
2021-01-28,Mississippi,28,270476,5945
2021-01-28,Missouri,29,489451,7141
2021-01-28,Montana,30,93018,1213
2021-01-28,Nebraska,31,189731,1999
2021-01-28,Nevada,32,275138,4188
2021-01-28,New Hampshire,33,64258,1022
2021-01-28,New Jersey,34,681283,21301
2021-01-28,New Mexico,35,171719,3228
2021-01-28,New York,36,1383112,42639
2021-01-28,North Carolina,37,741583,9099
2021-01-28,North Dakota,38,97330,1442
2021-01-28,Northern Mariana Islands,69,131,2
2021-01-28,Ohio,39,883716,11006
2021-01-28,Oklahoma,40,381430,3423
2021-01-28,Oregon,41,140783,1946
2021-01-28,Pennsylvania,42,830295,21350
2021-01-28,Puerto Rico,72,126156,1801
2021-01-28,Rhode Island,44,113754,2144
2021-01-28,South Carolina,45,431169,6903
2021-01-28,South Dakota,46,107795,1763
2021-01-28,Tennessee,47,704464,9332
2021-01-28,Texas,48,2330107,36434
2021-01-28,Utah,49,342445,1620
2021-01-28,Vermont,50,11523,172
2021-01-28,Virgin Islands,78,2384,24
2021-01-28,Virginia,51,493674,6308
2021-01-28,Washington,53,312042,4328
2021-01-28,West Virginia,54,118562,1983
2021-01-28,Wisconsin,55,587580,6339
2021-01-28,Wyoming,56,51430,596
