date,state,fips,cases,deaths
2020-12-30,Alabama,01,356820,4774
2020-12-30,Alaska,02,46241,195
2020-12-30,Arizona,04,515366,8726
2020-12-30,Arkansas,05,222430,3637
2020-12-30,California,06,2275505,25391
2020-12-30,Colorado,08,332686,4822
2020-12-30,Connecticut,09,183663,5964
2020-12-30,Delaware,10,56596,921
2020-12-30,District of Columbia,11,28758,780
2020-12-30,Florida,12,1306115,21545
2020-12-30,Georgia,13,632861,10503
2020-12-30,Guam,66,8277,122
2020-12-30,Hawaii,15,21284,283
2020-12-30,Idaho,16,140150,1409
2020-12-30,Illinois,17,957853,17813
2020-12-30,Indiana,18,507979,8160
2020-12-30,Iowa,19,280067,3822
2020-12-30,Kansas,20,225361,2741
2020-12-30,Kentucky,21,267990,2943
2020-12-30,Louisiana,22,311229,7448
2020-12-30,Maine,23,23499,334
2020-12-30,Maryland,24,273881,5848
2020-12-30,Massachusetts,25,367918,12338
2020-12-30,Michigan,26,526932,13008
2020-12-30,Minnesota,27,413166,5321
2020-12-30,Mississippi,28,213055,4747
2020-12-30,Missouri,29,413764,5846
2020-12-30,Montana,30,81352,950
2020-12-30,Nebraska,31,165708,1640
2020-12-30,Nevada,32,223033,3081
2020-12-30,New Hampshire,33,43242,741
2020-12-30,New Jersey,34,474285,18952
2020-12-30,New Mexico,35,141219,2438
2020-12-30,New York,36,963647,37412
2020-12-30,North Carolina,37,535120,6780
2020-12-30,North Dakota,38,92208,1289
2020-12-30,Northern Mariana Islands,69,122,2
2020-12-30,Ohio,39,690748,8855
2020-12-30,Oklahoma,40,287030,2453
2020-12-30,Oregon,41,112301,1478
2020-12-30,Pennsylvania,42,636710,15718
2020-12-30,Puerto Rico,72,109503,1484
2020-12-30,Rhode Island,44,87949,1777
2020-12-30,South Carolina,45,303475,5249
2020-12-30,South Dakota,46,98720,1464
2020-12-30,Tennessee,47,566457,6748
2020-12-30,Texas,48,1755293,27821
2020-12-30,Utah,49,271940,1259
2020-12-30,Vermont,50,7276,134
2020-12-30,Virgin Islands,78,2010,23
2020-12-30,Virginia,51,344345,4984
2020-12-30,Washington,53,247455,3486
2020-12-30,West Virginia,54,84225,1318
2020-12-30,Wisconsin,55,516226,5195
2020-12-30,Wyoming,56,44133,405
