date,state,fips,cases,deaths
2021-04-04,Alabama,01,516809,10637
2021-04-04,Alaska,02,62987,299
2021-04-04,Arizona,04,844302,16994
2021-04-04,Arkansas,05,331054,5643
2021-04-04,California,06,3679814,59699
2021-04-04,Colorado,08,470757,6190
2021-04-04,Connecticut,09,313956,7904
2021-04-04,Delaware,10,96376,1566
2021-04-04,District of Columbia,11,45037,1070
2021-04-04,Florida,12,2081818,33673
2021-04-04,Georgia,13,1040572,18625
2021-04-04,Guam,66,8785,137
2021-04-04,Hawaii,15,30338,464
2021-04-04,Idaho,16,181309,1969
2021-04-04,Illinois,17,1260001,23654
2021-04-04,Indiana,18,694204,13074
2021-04-04,Iowa,19,353362,5822
2021-04-04,Kansas,20,305137,4932
2021-04-04,Kentucky,21,432344,6210
2021-04-04,Louisiana,22,445469,10161
2021-04-04,Maine,23,51763,745
2021-04-04,Maryland,24,417514,8350
2021-04-04,Massachusetts,25,643232,17281
2021-04-04,Michigan,26,768341,17249
2021-04-04,Minnesota,27,526345,6953
2021-04-04,Mississippi,28,306088,7055
2021-04-04,Missouri,29,587608,8988
2021-04-04,Montana,30,105150,1466
2021-04-04,Nebraska,31,211966,2287
2021-04-04,Nevada,32,305191,5274
2021-04-04,New Hampshire,33,85846,1249
2021-04-04,New Jersey,34,927195,24637
2021-04-04,New Mexico,35,192152,3951
2021-04-04,New York,36,1904141,50124
2021-04-04,North Carolina,37,922008,12161
2021-04-04,North Dakota,38,103670,1498
2021-04-04,Northern Mariana Islands,69,159,2
2021-04-04,Ohio,39,1024011,18643
2021-04-04,Oklahoma,40,439149,4953
2021-04-04,Oregon,41,166882,2407
2021-04-04,Pennsylvania,42,1046714,25250
2021-04-04,Puerto Rico,72,143448,2131
2021-04-04,Rhode Island,44,138255,2630
2021-04-04,South Carolina,45,555274,9196
2021-04-04,South Dakota,46,118361,1938
2021-04-04,Tennessee,47,799463,11809
2021-04-04,Texas,48,2802562,48851
2021-04-04,Utah,49,387401,2132
2021-04-04,Vermont,50,20149,229
2021-04-04,Virgin Islands,78,2907,26
2021-04-04,Virginia,51,625148,10329
2021-04-04,Washington,53,370409,5326
2021-04-04,West Virginia,54,143456,2695
2021-04-04,Wisconsin,55,639414,7341
2021-04-04,Wyoming,56,56447,700
