date,state,fips,cases,deaths
2020-12-22,Alabama,01,329811,4452
2020-12-22,Alaska,02,44241,186
2020-12-22,Arizona,04,470351,8133
2020-12-22,Arkansas,05,205048,3338
2020-12-22,California,06,1968430,23254
2020-12-22,Colorado,08,315397,4464
2020-12-22,Connecticut,09,168960,5703
2020-12-22,Delaware,10,51623,872
2020-12-22,District of Columbia,11,26900,744
2020-12-22,Florida,12,1223007,20753
2020-12-22,Georgia,13,579957,10135
2020-12-22,Guam,66,8180,121
2020-12-22,Hawaii,15,20487,280
2020-12-22,Idaho,16,132950,1317
2020-12-22,Illinois,17,913265,16677
2020-12-22,Indiana,18,474797,7581
2020-12-22,Iowa,19,270294,3653
2020-12-22,Kansas,20,208109,2448
2020-12-22,Kentucky,21,250089,2739
2020-12-22,Louisiana,22,290960,7158
2020-12-22,Maine,23,19743,303
2020-12-22,Maryland,24,255666,5519
2020-12-22,Massachusetts,25,331174,11804
2020-12-22,Michigan,26,503980,12333
2020-12-22,Minnesota,27,401070,4955
2020-12-22,Mississippi,28,197691,4490
2020-12-22,Missouri,29,393488,5474
2020-12-22,Montana,30,78017,901
2020-12-22,Nebraska,31,158580,1543
2020-12-22,Nevada,32,207351,2832
2020-12-22,New Hampshire,33,38008,656
2020-12-22,New Jersey,34,442274,18326
2020-12-22,New Mexico,35,132075,2203
2020-12-22,New York,36,871155,36300
2020-12-22,North Carolina,37,491242,6342
2020-12-22,North Dakota,38,90459,1244
2020-12-22,Northern Mariana Islands,69,116,2
2020-12-22,Ohio,39,637032,8252
2020-12-22,Oklahoma,40,265620,2240
2020-12-22,Oregon,41,105091,1382
2020-12-22,Pennsylvania,42,577183,14244
2020-12-22,Puerto Rico,72,103527,1391
2020-12-22,Rhode Island,44,81187,1678
2020-12-22,South Carolina,45,278055,4976
2020-12-22,South Dakota,46,95509,1381
2020-12-22,Tennessee,47,519475,6205
2020-12-22,Texas,48,1632297,26363
2020-12-22,Utah,49,255085,1175
2020-12-22,Vermont,50,6608,112
2020-12-22,Virgin Islands,78,1934,23
2020-12-22,Virginia,51,314481,4705
2020-12-22,Washington,53,232204,3214
2020-12-22,West Virginia,54,74737,1171
2020-12-22,Wisconsin,55,497380,4882
2020-12-22,Wyoming,56,42379,373
