date,state,fips,cases,deaths
2021-04-17,Alabama,01,522131,10790
2021-04-17,Alaska,02,65390,318
2021-04-17,Arizona,04,853050,17151
2021-04-17,Arkansas,05,333407,5693
2021-04-17,California,06,3716623,60949
2021-04-17,Colorado,08,491130,6327
2021-04-17,Connecticut,09,329062,7995
2021-04-17,Delaware,10,100777,1602
2021-04-17,District of Columbia,11,46579,1095
2021-04-17,Florida,12,2162059,34403
2021-04-17,Georgia,13,1059242,19146
2021-04-17,Guam,66,8834,137
2021-04-17,Hawaii,15,31606,471
2021-04-17,Idaho,16,184887,2018
2021-04-17,Illinois,17,1303011,23945
2021-04-17,Indiana,18,710409,13216
2021-04-17,Iowa,19,359765,5882
2021-04-17,Kansas,20,308119,4953
2021-04-17,Kentucky,21,440422,6427
2021-04-17,Louisiana,22,451955,10282
2021-04-17,Maine,23,56939,764
2021-04-17,Maryland,24,435045,8545
2021-04-17,Massachusetts,25,671250,17455
2021-04-17,Michigan,26,873016,17922
2021-04-17,Minnesota,27,554614,7083
2021-04-17,Mississippi,28,309029,7153
2021-04-17,Missouri,29,592651,9115
2021-04-17,Montana,30,107142,1546
2021-04-17,Nebraska,31,216297,2336
2021-04-17,Nevada,32,310235,5365
2021-04-17,New Hampshire,33,91279,1266
2021-04-17,New Jersey,34,975704,25134
2021-04-17,New Mexico,35,194868,4003
2021-04-17,New York,36,1991271,51034
2021-04-17,North Carolina,37,950078,12416
2021-04-17,North Dakota,38,105727,1510
2021-04-17,Northern Mariana Islands,69,162,2
2021-04-17,Ohio,39,1052099,18991
2021-04-17,Oklahoma,40,444863,6697
2021-04-17,Oregon,41,174501,2472
2021-04-17,Pennsylvania,42,1108538,25719
2021-04-17,Puerto Rico,72,154186,2194
2021-04-17,Rhode Island,44,144149,2647
2021-04-17,South Carolina,45,568258,9321
2021-04-17,South Dakota,46,121056,1953
2021-04-17,Tennessee,47,816230,11951
2021-04-17,Texas,48,2849515,49726
2021-04-17,Utah,49,392570,2164
2021-04-17,Vermont,50,21869,242
2021-04-17,Virgin Islands,78,3028,26
2021-04-17,Virginia,51,644828,10564
2021-04-17,Washington,53,387312,5427
2021-04-17,West Virginia,54,148517,2780
2021-04-17,Wisconsin,55,651136,7422
2021-04-17,Wyoming,56,57267,703
