date,state,fips,cases,deaths
2020-12-16,Alabama,01,305640,4198
2020-12-16,Alaska,02,42256,174
2020-12-16,Arizona,04,431330,7558
2020-12-16,Arkansas,05,191504,3074
2020-12-16,California,06,1716027,21881
2020-12-16,Colorado,08,298492,4192
2020-12-16,Connecticut,09,157781,5506
2020-12-16,Delaware,10,47929,833
2020-12-16,District of Columbia,11,25602,720
2020-12-16,Florida,12,1155327,20203
2020-12-16,Georgia,13,541086,9913
2020-12-16,Guam,66,8137,120
2020-12-16,Hawaii,15,19645,276
2020-12-16,Idaho,16,125834,1247
2020-12-16,Illinois,17,872294,15780
2020-12-16,Indiana,18,443734,7101
2020-12-16,Iowa,19,260784,3354
2020-12-16,Kansas,20,197903,2253
2020-12-16,Kentucky,21,234207,2529
2020-12-16,Louisiana,22,275545,6933
2020-12-16,Maine,23,17311,267
2020-12-16,Maryland,24,242057,5270
2020-12-16,Massachusetts,25,304112,11513
2020-12-16,Michigan,26,482217,11582
2020-12-16,Minnesota,27,386471,4634
2020-12-16,Mississippi,28,185643,4294
2020-12-16,Missouri,29,374010,5043
2020-12-16,Montana,30,74764,836
2020-12-16,Nebraska,31,152562,1462
2020-12-16,Nevada,32,194461,2659
2020-12-16,New Hampshire,33,33433,625
2020-12-16,New Jersey,34,416983,18003
2020-12-16,New Mexico,35,124357,2049
2020-12-16,New York,36,808929,35522
2020-12-16,North Carolina,37,453628,6030
2020-12-16,North Dakota,38,88692,1201
2020-12-16,Northern Mariana Islands,69,113,2
2020-12-16,Ohio,39,584766,7777
2020-12-16,Oklahoma,40,245229,2128
2020-12-16,Oregon,41,97625,1267
2020-12-16,Pennsylvania,42,525199,13200
2020-12-16,Puerto Rico,72,97301,1312
2020-12-16,Rhode Island,44,76209,1590
2020-12-16,South Carolina,45,260119,4800
2020-12-16,South Dakota,46,92604,1300
2020-12-16,Tennessee,47,471348,5610
2020-12-16,Texas,48,1535323,25078
2020-12-16,Utah,49,240715,1102
2020-12-16,Vermont,50,6009,105
2020-12-16,Virgin Islands,78,1828,23
2020-12-16,Virginia,51,292240,4508
2020-12-16,Washington,53,215310,3139
2020-12-16,West Virginia,54,66849,1039
2020-12-16,Wisconsin,55,478162,4499
2020-12-16,Wyoming,56,40310,328
