date,state,fips,cases,deaths
2020-12-06,Alabama,01,269877,3889
2020-12-06,Alaska,02,36847,136
2020-12-06,Arizona,04,364276,6950
2020-12-06,Arkansas,05,170924,2660
2020-12-06,California,06,1371940,19937
2020-12-06,Colorado,08,262460,3437
2020-12-06,Connecticut,09,127715,5146
2020-12-06,Delaware,10,39912,793
2020-12-06,District of Columbia,11,23136,697
2020-12-06,Florida,12,1058066,19176
2020-12-06,Georgia,13,483106,9516
2020-12-06,Guam,66,7973,114
2020-12-06,Hawaii,15,18581,260
2020-12-06,Idaho,16,110553,1040
2020-12-06,Illinois,17,788922,14127
2020-12-06,Indiana,18,384391,6242
2020-12-06,Iowa,19,244689,2717
2020-12-06,Kansas,20,171635,1786
2020-12-06,Kentucky,21,204772,2250
2020-12-06,Louisiana,22,251123,6584
2020-12-06,Maine,23,13348,227
2020-12-06,Maryland,24,215348,4846
2020-12-06,Massachusetts,25,256844,11004
2020-12-06,Michigan,26,426124,10313
2020-12-06,Minnesota,27,350921,4043
2020-12-06,Mississippi,28,164931,3961
2020-12-06,Missouri,29,337927,4420
2020-12-06,Montana,30,67875,736
2020-12-06,Nebraska,31,139834,1213
2020-12-06,Nevada,32,168758,2318
2020-12-06,New Hampshire,33,24771,564
2020-12-06,New Jersey,34,369852,17321
2020-12-06,New Mexico,35,108088,1749
2020-12-06,New York,36,710612,34552
2020-12-06,North Carolina,37,395020,5578
2020-12-06,North Dakota,38,82987,1019
2020-12-06,Northern Mariana Islands,69,106,2
2020-12-06,Ohio,39,475024,6960
2020-12-06,Oklahoma,40,216486,1896
2020-12-06,Oregon,41,84496,1033
2020-12-06,Pennsylvania,42,423828,11389
2020-12-06,Puerto Rico,72,90286,1191
2020-12-06,Rhode Island,44,62137,1413
2020-12-06,South Carolina,45,232099,4566
2020-12-06,South Dakota,46,85991,1110
2020-12-06,Tennessee,47,391393,4888
2020-12-06,Texas,48,1344195,23187
2020-12-06,Utah,49,215407,939
2020-12-06,Vermont,50,5015,79
2020-12-06,Virgin Islands,78,1613,23
2020-12-06,Virginia,51,255053,4200
2020-12-06,Washington,53,185505,3065
2020-12-06,West Virginia,54,54997,838
2020-12-06,Wisconsin,55,441067,3956
2020-12-06,Wyoming,56,36317,257

