date,state,fips,cases,deaths
2020-12-14,Alabama,01,297895,4102
2020-12-14,Alaska,02,41363,169
2020-12-14,Arizona,04,420459,7358
2020-12-14,Arkansas,05,187057,2990
2020-12-14,California,06,1620870,21196
2020-12-14,Colorado,08,291645,4015
2020-12-14,Connecticut,09,153992,5444
2020-12-14,Delaware,10,46457,816
2020-12-14,District of Columbia,11,25038,716
2020-12-14,Florida,12,1134375,20002
2020-12-14,Georgia,13,527157,9803
2020-12-14,Guam,66,8106,120
2020-12-14,Hawaii,15,19489,272
2020-12-14,Idaho,16,122679,1199
2020-12-14,Illinois,17,857860,15458
2020-12-14,Indiana,18,433242,6840
2020-12-14,Iowa,19,256902,3269
2020-12-14,Kansas,20,193109,2109
2020-12-14,Kentucky,21,228668,2472
2020-12-14,Louisiana,22,269643,6845
2020-12-14,Maine,23,16349,259
2020-12-14,Maryland,24,237215,5142
2020-12-14,Massachusetts,25,294231,11388
2020-12-14,Michigan,26,472166,11282
2020-12-14,Minnesota,27,381900,4521
2020-12-14,Mississippi,28,181095,4204
2020-12-14,Missouri,29,367510,4787
2020-12-14,Montana,30,73356,818
2020-12-14,Nebraska,31,149620,1432
2020-12-14,Nevada,32,189805,2557
2020-12-14,New Hampshire,33,31875,604
2020-12-14,New Jersey,34,407316,17775
2020-12-14,New Mexico,35,121299,1978
2020-12-14,New York,36,789815,35288
2020-12-14,North Carolina,37,441721,5899
2020-12-14,North Dakota,38,88073,1163
2020-12-14,Northern Mariana Islands,69,113,2
2020-12-14,Ohio,39,570602,7551
2020-12-14,Oklahoma,40,239767,2072
2020-12-14,Oregon,41,95042,1168
2020-12-14,Pennsylvania,42,505422,12668
2020-12-14,Puerto Rico,72,96600,1282
2020-12-14,Rhode Island,44,74071,1555
2020-12-14,South Carolina,45,254776,4751
2020-12-14,South Dakota,46,91354,1259
2020-12-14,Tennessee,47,452476,5484
2020-12-14,Texas,48,1493857,24582
2020-12-14,Utah,49,235872,1065
2020-12-14,Vermont,50,5857,96
2020-12-14,Virgin Islands,78,1807,23
2020-12-14,Virginia,51,285149,4414
2020-12-14,Washington,53,212342,3084
2020-12-14,West Virginia,54,64394,978
2020-12-14,Wisconsin,55,471285,4359
2020-12-14,Wyoming,56,39775,321
