date,state,fips,cases,deaths
2021-03-15,Alabama,01,508229,10329
2021-03-15,Alaska,02,60174,292
2021-03-15,Arizona,04,833391,16553
2021-03-15,Arkansas,05,327060,5481
2021-03-15,California,06,3625819,56606
2021-03-15,Colorado,08,446827,6121
2021-03-15,Connecticut,09,293102,7788
2021-03-15,Delaware,10,90614,1511
2021-03-15,District of Columbia,11,42623,1042
2021-03-15,Florida,12,1979626,32347
2021-03-15,Georgia,13,1009499,17710
2021-03-15,Guam,66,8742,135
2021-03-15,Hawaii,15,28312,448
2021-03-15,Idaho,16,175774,1918
2021-03-15,Illinois,17,1213763,23216
2021-03-15,Indiana,18,676235,12864
2021-03-15,Iowa,19,343303,5643
2021-03-15,Kansas,20,301134,4835
2021-03-15,Kentucky,21,420010,5147
2021-03-15,Louisiana,22,437565,9903
2021-03-15,Maine,23,47199,725
2021-03-15,Maryland,24,394240,8055
2021-03-15,Massachusetts,25,603464,16673
2021-03-15,Michigan,26,673661,16770
2021-03-15,Minnesota,27,498286,6815
2021-03-15,Mississippi,28,300881,6903
2021-03-15,Missouri,29,574951,8771
2021-03-15,Montana,30,102055,1394
2021-03-15,Nebraska,31,205440,2236
2021-03-15,Nevada,32,299530,5121
2021-03-15,New Hampshire,33,78813,1199
2021-03-15,New Jersey,34,840846,23925
2021-03-15,New Mexico,35,188488,3855
2021-03-15,New York,36,1748739,48537
2021-03-15,North Carolina,37,890709,11739
2021-03-15,North Dakota,38,101032,1488
2021-03-15,Northern Mariana Islands,69,154,2
2021-03-15,Ohio,39,990340,17871
2021-03-15,Oklahoma,40,432793,4701
2021-03-15,Oregon,41,159872,2333
2021-03-15,Pennsylvania,42,972772,24630
2021-03-15,Puerto Rico,72,136826,2081
2021-03-15,Rhode Island,44,131487,2576
2021-03-15,South Carolina,45,534188,8878
2021-03-15,South Dakota,46,114649,1912
2021-03-15,Tennessee,47,778768,11535
2021-03-15,Texas,48,2732352,46694
2021-03-15,Utah,49,378600,2027
2021-03-15,Vermont,50,16992,214
2021-03-15,Virgin Islands,78,2767,25
2021-03-15,Virginia,51,595865,10060
2021-03-15,Washington,53,353292,5192
2021-03-15,West Virginia,54,135678,2531
2021-03-15,Wisconsin,55,625888,7179
2021-03-15,Wyoming,56,55327,691
