date,state,fips,cases,deaths
2021-05-05,Alabama,01,529446,10930
2021-05-05,Alaska,02,68112,331
2021-05-05,Arizona,04,866022,17360
2021-05-05,Arkansas,05,336760,5754
2021-05-05,California,06,3750747,62063
2021-05-05,Colorado,08,519693,6467
2021-05-05,Connecticut,09,341571,8124
2021-05-05,Delaware,10,105401,1628
2021-05-05,District of Columbia,11,48041,1109
2021-05-05,Florida,12,2253921,35477
2021-05-05,Georgia,13,1081398,19640
2021-05-05,Guam,66,8985,139
2021-05-05,Hawaii,15,33186,482
2021-05-05,Idaho,16,188518,2054
2021-05-05,Illinois,17,1350094,24443
2021-05-05,Indiana,18,728677,13373
2021-05-05,Iowa,19,366566,5962
2021-05-05,Kansas,20,312200,5041
2021-05-05,Kentucky,21,450190,6658
2021-05-05,Louisiana,22,460803,10418
2021-05-05,Maine,23,62857,791
2021-05-05,Maryland,24,450880,8813
2021-05-05,Massachusetts,25,693608,17658
2021-05-05,Michigan,26,951175,19087
2021-05-05,Minnesota,27,582669,7284
2021-05-05,Mississippi,28,312712,7223
2021-05-05,Missouri,29,604140,9319
2021-05-05,Montana,30,109572,1578
2021-05-05,Nebraska,31,220720,2372
2021-05-05,Nevada,32,317088,5487
2021-05-05,New Hampshire,33,95881,1308
2021-05-05,New Jersey,34,1004525,25692
2021-05-05,New Mexico,35,198781,4087
2021-05-05,New York,36,2060075,52005
2021-05-05,North Carolina,37,983840,12744
2021-05-05,North Dakota,38,108112,1528
2021-05-05,Northern Mariana Islands,69,168,2
2021-05-05,Ohio,39,1078734,19344
2021-05-05,Oklahoma,40,449266,6832
2021-05-05,Oregon,41,188460,2526
2021-05-05,Pennsylvania,42,1168595,26446
2021-05-05,Puerto Rico,72,167320,2337
2021-05-05,Rhode Island,44,149197,2682
2021-05-05,South Carolina,45,581835,9536
2021-05-05,South Dakota,46,123073,1976
2021-05-05,Tennessee,47,836094,12131
2021-05-05,Texas,48,2906458,50626
2021-05-05,Utah,49,399044,2219
2021-05-05,Vermont,50,23247,248
2021-05-05,Virgin Islands,78,3152,27
2021-05-05,Virginia,51,663538,10844
2021-05-05,Washington,53,411842,5586
2021-05-05,West Virginia,54,154956,2707
2021-05-05,Wisconsin,55,663880,7596
2021-05-05,Wyoming,56,58438,710
