date,state,fips,cases,deaths
2021-03-30,Alabama,01,514980,10527
2021-03-30,Alaska,02,62395,299
2021-03-30,Arizona,04,841078,16941
2021-03-30,Arkansas,05,330186,5616
2021-03-30,California,06,3666394,59089
2021-03-30,Colorado,08,462991,6172
2021-03-30,Connecticut,09,310056,7885
2021-03-30,Delaware,10,94573,1559
2021-03-30,District of Columbia,11,44413,1061
2021-03-30,Florida,12,2052433,33337
2021-03-30,Georgia,13,1033379,18406
2021-03-30,Guam,66,8774,135
2021-03-30,Hawaii,15,29689,459
2021-03-30,Idaho,16,180233,1960
2021-03-30,Illinois,17,1245548,23542
2021-03-30,Indiana,18,688740,13038
2021-03-30,Iowa,19,350756,5729
2021-03-30,Kansas,20,304179,4902
2021-03-30,Kentucky,21,429501,6126
2021-03-30,Louisiana,22,444414,10132
2021-03-30,Maine,23,50253,738
2021-03-30,Maryland,24,410163,8273
2021-03-30,Massachusetts,25,633081,17148
2021-03-30,Michigan,26,738878,17100
2021-03-30,Minnesota,27,517959,6914
2021-03-30,Mississippi,28,304858,7013
2021-03-30,Missouri,29,584512,8971
2021-03-30,Montana,30,104456,1437
2021-03-30,Nebraska,31,209474,2283
2021-03-30,Nevada,32,303533,5239
2021-03-30,New Hampshire,33,83714,1237
2021-03-30,New Jersey,34,905144,24486
2021-03-30,New Mexico,35,191377,3934
2021-03-30,New York,36,1863912,49696
2021-03-30,North Carolina,37,917777,12116
2021-03-30,North Dakota,38,102912,1498
2021-03-30,Northern Mariana Islands,69,159,2
2021-03-30,Ohio,39,1015577,18609
2021-03-30,Oklahoma,40,437974,4850
2021-03-30,Oregon,41,164582,2395
2021-03-30,Pennsylvania,42,1025958,25106
2021-03-30,Puerto Rico,72,140720,2113
2021-03-30,Rhode Island,44,136765,2618
2021-03-30,South Carolina,45,550669,9126
2021-03-30,South Dakota,46,117495,1935
2021-03-30,Tennessee,47,796371,11789
2021-03-30,Texas,48,2789929,48418
2021-03-30,Utah,49,385186,2118
2021-03-30,Vermont,50,19109,225
2021-03-30,Virgin Islands,78,2907,26
2021-03-30,Virginia,51,617941,10242
2021-03-30,Washington,53,365816,5302
2021-03-30,West Virginia,54,141322,2640
2021-03-30,Wisconsin,55,635523,7293
2021-03-30,Wyoming,56,56236,695
