date,state,fips,cases,deaths
2020-12-15,Alabama,01,301533,4124
2020-12-15,Alaska,02,41645,172
2020-12-15,Arizona,04,427121,7428
2020-12-15,Arkansas,05,189198,3016
2020-12-15,California,06,1655086,21483
2020-12-15,Colorado,08,295558,4131
2020-12-15,Connecticut,09,155462,5466
2020-12-15,Delaware,10,47142,826
2020-12-15,District of Columbia,11,25339,720
2020-12-15,Florida,12,1143786,20081
2020-12-15,Georgia,13,534488,9856
2020-12-15,Guam,66,8118,120
2020-12-15,Hawaii,15,19541,272
2020-12-15,Idaho,16,124286,1219
2020-12-15,Illinois,17,865261,15591
2020-12-15,Indiana,18,437513,6968
2020-12-15,Iowa,19,258253,3337
2020-12-15,Kansas,20,193555,2109
2020-12-15,Kentucky,21,231287,2499
2020-12-15,Louisiana,22,272276,6895
2020-12-15,Maine,23,16760,265
2020-12-15,Maryland,24,239694,5206
2020-12-15,Massachusetts,25,298160,11443
2020-12-15,Michigan,26,477613,11488
2020-12-15,Minnesota,27,384223,4542
2020-12-15,Mississippi,28,183300,4252
2020-12-15,Missouri,29,370869,4959
2020-12-15,Montana,30,74160,826
2020-12-15,Nebraska,31,151228,1454
2020-12-15,Nevada,32,192109,2609
2020-12-15,New Hampshire,33,32545,604
2020-12-15,New Jersey,34,411282,17872
2020-12-15,New Mexico,35,122557,2006
2020-12-15,New York,36,799551,35425
2020-12-15,North Carolina,37,447303,5926
2020-12-15,North Dakota,38,88401,1176
2020-12-15,Northern Mariana Islands,69,113,2
2020-12-15,Ohio,39,579357,7654
2020-12-15,Oklahoma,40,241991,2086
2020-12-15,Oregon,41,96093,1213
2020-12-15,Pennsylvania,42,515009,12930
2020-12-15,Puerto Rico,72,97034,1294
2020-12-15,Rhode Island,44,75237,1570
2020-12-15,South Carolina,45,257320,4756
2020-12-15,South Dakota,46,91699,1261
2020-12-15,Tennessee,47,460454,5557
2020-12-15,Texas,48,1513359,24796
2020-12-15,Utah,49,237787,1078
2020-12-15,Vermont,50,5923,100
2020-12-15,Virgin Islands,78,1828,23
2020-12-15,Virginia,51,288309,4470
2020-12-15,Washington,53,214085,3123
2020-12-15,West Virginia,54,65708,1012
2020-12-15,Wisconsin,55,475340,4412
2020-12-15,Wyoming,56,40064,328
