date,state,fips,cases,deaths
2021-01-07,Alabama,01,389230,5080
2021-01-07,Alaska,02,48961,214
2021-01-07,Arizona,04,588383,9764
2021-01-07,Arkansas,05,245916,3926
2021-01-07,California,06,2588891,28552
2021-01-07,Colorado,08,354998,5164
2021-01-07,Connecticut,09,202758,6287
2021-01-07,Delaware,10,62949,949
2021-01-07,District of Columbia,11,30750,808
2021-01-07,Florida,12,1429714,22480
2021-01-07,Georgia,13,699806,10878
2021-01-07,Guam,66,8355,124
2021-01-07,Hawaii,15,22611,297
2021-01-07,Idaho,16,147500,1519
2021-01-07,Illinois,17,1010808,18944
2021-01-07,Indiana,18,549514,8823
2021-01-07,Iowa,19,293189,4065
2021-01-07,Kansas,20,240540,3027
2021-01-07,Kentucky,21,294951,3161
2021-01-07,Louisiana,22,338054,7728
2021-01-07,Maine,23,27625,385
2021-01-07,Maryland,24,296049,6173
2021-01-07,Massachusetts,25,411601,12909
2021-01-07,Michigan,26,553776,13863
2021-01-07,Minnesota,27,429638,5640
2021-01-07,Mississippi,28,231490,5061
2021-01-07,Missouri,29,440563,6238
2021-01-07,Montana,30,84848,1039
2021-01-07,Nebraska,31,173799,1869
2021-01-07,Nevada,32,241157,3349
2021-01-07,New Hampshire,33,49261,827
2021-01-07,New Jersey,34,564750,19646
2021-01-07,New Mexico,35,151819,2682
2021-01-07,New York,36,1082142,38683
2021-01-07,North Carolina,37,595308,7262
2021-01-07,North Dakota,38,94163,1348
2021-01-07,Northern Mariana Islands,69,125,2
2021-01-07,Ohio,39,753068,9462
2021-01-07,Oklahoma,40,315354,2672
2021-01-07,Oregon,41,121087,1577
2021-01-07,Pennsylvania,42,699018,17220
2021-01-07,Puerto Rico,72,113513,1588
2021-01-07,Rhode Island,44,96591,1910
2021-01-07,South Carolina,45,338112,5661
2021-01-07,South Dakota,46,102132,1544
2021-01-07,Tennessee,47,620557,7424
2021-01-07,Texas,48,1912159,29645
2021-01-07,Utah,49,297317,1362
2021-01-07,Vermont,50,8403,155
2021-01-07,Virgin Islands,78,2042,23
2021-01-07,Virginia,51,382679,5275
2021-01-07,Washington,53,269033,3719
2021-01-07,West Virginia,54,96002,1518
2021-01-07,Wisconsin,55,540508,5485
2021-01-07,Wyoming,56,46168,489
