date,state,fips,cases,deaths
2021-04-26,Alabama,01,526348,10852
2021-04-26,Alaska,02,66967,330
2021-04-26,Arizona,04,859487,17268
2021-04-26,Arkansas,05,334769,5720
2021-04-26,California,06,3734358,61461
2021-04-26,Colorado,08,505526,6390
2021-04-26,Connecticut,09,336933,8066
2021-04-26,Delaware,10,103459,1617
2021-04-26,District of Columbia,11,47378,1099
2021-04-26,Florida,12,2212089,34911
2021-04-26,Georgia,13,1070237,19391
2021-04-26,Guam,66,8892,137
2021-04-26,Hawaii,15,32349,475
2021-04-26,Idaho,16,186875,2036
2021-04-26,Illinois,17,1326850,24150
2021-04-26,Indiana,18,718771,13280
2021-04-26,Iowa,19,363158,5927
2021-04-26,Kansas,20,310013,5010
2021-04-26,Kentucky,21,444547,6575
2021-04-26,Louisiana,22,456432,10342
2021-04-26,Maine,23,60005,772
2021-04-26,Maryland,24,444001,8670
2021-04-26,Massachusetts,25,683665,17562
2021-04-26,Michigan,26,918370,18439
2021-04-26,Minnesota,27,569518,7157
2021-04-26,Mississippi,28,310987,7178
2021-04-26,Missouri,29,597934,9182
2021-04-26,Montana,30,108227,1563
2021-04-26,Nebraska,31,218832,2363
2021-04-26,Nevada,32,313680,5433
2021-04-26,New Hampshire,33,93935,1286
2021-04-26,New Jersey,34,988886,25399
2021-04-26,New Mexico,35,196844,4029
2021-04-26,New York,36,2032325,51511
2021-04-26,North Carolina,37,968894,12587
2021-04-26,North Dakota,38,106840,1517
2021-04-26,Northern Mariana Islands,69,164,2
2021-04-26,Ohio,39,1065702,19122
2021-04-26,Oklahoma,40,447278,6716
2021-04-26,Oregon,41,181413,2501
2021-04-26,Pennsylvania,42,1141219,26042
2021-04-26,Puerto Rico,72,162818,2265
2021-04-26,Rhode Island,44,146960,2663
2021-04-26,South Carolina,45,575515,9433
2021-04-26,South Dakota,46,122080,1960
2021-04-26,Tennessee,47,828528,12055
2021-04-26,Texas,48,2878757,50136
2021-04-26,Utah,49,395741,2183
2021-04-26,Vermont,50,22617,244
2021-04-26,Virgin Islands,78,3090,27
2021-04-26,Virginia,51,654929,10706
2021-04-26,Washington,53,399327,5498
2021-04-26,West Virginia,54,151671,2821
2021-04-26,Wisconsin,55,657144,7473
2021-04-26,Wyoming,56,57818,705
